ORI,AGENCY,Govt_level,placename,CNTY,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF,POP,STATEFP,place_fips
LA05602,BERNICE,2,Bernice town,,2010,1689.0,416.0,1061.0,225.0,16.0,189.0,18.0,227.0,93.0,480.0,76.0,581.0,130.0,21.0,18.0,95.0,0.08465608465608465,0.07929515418502202,1558.0,22,7030
LA05101,BERWICK,2,Berwick town,,2010,4946.0,4151.0,543.0,214.0,261.0,2038.0,288.0,2113.0,43.0,247.0,39.0,296.0,126.0,21.0,20.0,88.0,0.1280667320902846,0.1362991008045433,4375.0,22,7100
LA00904,BLANCHARD,2,Blanchard town,,2010,2899.0,2582.0,225.0,70.0,146.0,1253.0,143.0,1329.0,21.0,119.0,9.0,106.0,35.0,5.0,5.0,35.0,0.11652035115722265,0.10759969902182093,1284.0,22,7730
LA05901,BOGALUSA,2,Bogalusa city,,2010,12232.0,5935.0,5926.0,285.0,291.0,2751.0,327.0,3184.0,395.0,2696.0,478.0,3230.0,153.0,19.0,18.0,132.0,0.10577971646673937,0.10270100502512562,14280.0,22,8150
LA00801,BOSSIER CITY,2,Bossier City city,,2010,61315.0,40086.0,15720.0,4955.0,2915.0,19939.0,2551.0,20147.0,1263.0,7256.0,1462.0,8464.0,2853.0,593.0,383.0,2102.0,0.14619589748733638,0.1266193477937162,52721.0,22,8920
LA05001,BREAUX BRIDGE,2,Breaux Bridge city,,2010,8139.0,4067.0,3850.0,104.0,227.0,1940.0,241.0,2127.0,340.0,1876.0,317.0,1974.0,58.0,7.0,6.0,46.0,0.11701030927835053,0.11330512458862248,7102.0,22,9340
LA02801,BROUSSARD,2,Broussard city,,2010,8197.0,6556.0,1300.0,221.0,342.0,3237.0,338.0,3319.0,88.0,599.0,109.0,701.0,120.0,13.0,11.0,101.0,0.1056533827618165,0.10183790298282616,4075.0,22,10075
LA04005,,2,Cheneyville town,,2010,625.0,167.0,446.0,10.0,10.0,85.0,10.0,82.0,37.0,227.0,37.0,219.0,5.0,2.0,2.0,5.0,0.1176470588235294,0.12195121951219512,,22,14660
LA00103,CHURCH POINT,2,Church Point town,,2010,4560.0,2776.0,1647.0,94.0,187.0,1278.0,184.0,1498.0,135.0,739.0,157.0,908.0,52.0,8.0,4.0,42.0,0.14632237871674492,0.12283044058744992,4712.0,22,15465
LA01901,CLINTON,2,Clinton town,,2010,1653.0,630.0,982.0,20.0,29.0,298.0,31.0,332.0,92.0,454.0,71.0,528.0,11.0,3.0,0.0,9.0,0.09731543624161074,0.0933734939759036,2151.0,22,15990
LA04101,COUSHATTA,2,Coushatta town,,2010,1964.0,569.0,1359.0,27.0,36.0,285.0,26.0,284.0,107.0,639.0,116.0,720.0,20.0,1.0,1.0,7.0,0.1263157894736842,0.09154929577464788,2226.0,22,18055
LA05201,COVINGTON,2,Covington city,,2010,8765.0,6816.0,1666.0,320.0,388.0,3219.0,349.0,3597.0,121.0,734.0,135.0,932.0,160.0,29.0,22.0,160.0,0.12053432743087915,0.09702529886016124,8809.0,22,18125
LA00101,CROWLEY,2,Crowley city,,2010,13265.0,8573.0,4317.0,254.0,520.0,4059.0,539.0,4514.0,367.0,2056.0,344.0,2261.0,148.0,28.0,17.0,106.0,0.12811037201281106,0.11940629153743908,14089.0,22,18650
LA06004,CULLEN,2,Cullen town,,2010,1163.0,154.0,996.0,13.0,8.0,70.0,11.0,84.0,66.0,449.0,74.0,547.0,6.0,0.0,0.0,7.0,0.11428571428571427,0.13095238095238096,1626.0,22,18790
LA03201,DENHAM SPRINGS,2,Denham Springs city,,2010,10215.0,8306.0,1525.0,422.0,527.0,3919.0,558.0,4387.0,119.0,678.0,111.0,847.0,235.0,53.0,34.0,187.0,0.13447307986731308,0.12719398222019604,9122.0,22,20435
LA01001,DEQUINCY,2,DeQuincy city,,2010,3235.0,2498.0,633.0,43.0,156.0,1186.0,127.0,1312.0,50.0,292.0,62.0,341.0,24.0,3.0,1.0,19.0,0.1315345699831366,0.09679878048780488,3474.0,22,20575
LA00601,DE RIDDER,2,DeRidder city,,2010,10578.0,6306.0,3529.0,474.0,345.0,3000.0,382.0,3306.0,270.0,1695.0,221.0,1834.0,235.0,44.0,31.0,239.0,0.115,0.11554748941318815,10023.0,22,20610
LA02701,ELTON,2,Elton town,,2010,1128.0,633.0,427.0,27.0,41.0,291.0,46.0,342.0,29.0,208.0,33.0,219.0,15.0,2.0,3.0,12.0,0.14089347079037806,0.13450292397660818,1261.0,22,23620
LA05704,ERATH,2,Erath town,,2010,2114.0,1868.0,99.0,44.0,113.0,863.0,113.0,1005.0,9.0,48.0,7.0,51.0,17.0,4.0,4.0,27.0,0.13093858632676708,0.11243781094527364,2432.0,22,24180
LA04901,,2,Eunice city,,2010,10398.0,6664.0,3393.0,240.0,375.0,3038.0,472.0,3626.0,308.0,1531.0,333.0,1862.0,126.0,19.0,15.0,114.0,0.12343647136273865,0.13017098731384447,,22,24565
LA05601,FARMERVILLE,2,Farmerville town,,2010,3860.0,1121.0,2588.0,138.0,70.0,552.0,62.0,569.0,262.0,1287.0,218.0,1301.0,75.0,15.0,14.0,63.0,0.12681159420289856,0.10896309314586997,3334.0,22,25160
LA01501,FERRIDAY,2,Ferriday town,,2010,3511.0,541.0,2928.0,9.0,18.0,240.0,26.0,301.0,202.0,1284.0,252.0,1644.0,8.0,1.0,0.0,1.0,0.075,0.08637873754152824,4222.0,22,25440
LA05102,FRANKLIN,2,Franklin city,,2010,7660.0,3070.0,4305.0,142.0,166.0,1425.0,186.0,1645.0,326.0,1952.0,362.0,2353.0,89.0,14.0,5.0,53.0,0.11649122807017545,0.11306990881458967,9180.0,22,27155
LA05902,FRANKLINTON,2,Franklinton town,,2010,3857.0,1788.0,1993.0,58.0,98.0,838.0,89.0,950.0,145.0,924.0,151.0,1069.0,29.0,5.0,5.0,29.0,0.11694510739856802,0.0936842105263158,4007.0,22,27190
LA04006,GLENMORA,2,Glenmora town,,2010,1342.0,860.0,424.0,54.0,50.0,391.0,71.0,469.0,24.0,186.0,21.0,238.0,28.0,3.0,4.0,26.0,0.1278772378516624,0.1513859275053305,1658.0,22,29220
LA02901,,2,Golden Meadow town,,2010,2101.0,1753.0,33.0,154.0,123.0,877.0,106.0,876.0,5.0,17.0,1.0,16.0,104.0,14.0,7.0,50.0,0.1402508551881414,0.12100456621004566,,22,29640
LA00302,GONZALES,2,Gonzales city,,2010,9781.0,4772.0,4324.0,824.0,283.0,2287.0,277.0,2485.0,363.0,1973.0,371.0,2351.0,465.0,90.0,66.0,359.0,0.12374289462177525,0.11146881287726358,7056.0,22,29850
LA04702,GRAMERCY,2,Gramercy town,,2010,3613.0,1860.0,1684.0,36.0,105.0,880.0,114.0,980.0,138.0,783.0,150.0,901.0,16.0,4.0,1.0,20.0,0.11931818181818182,0.11632653061224488,2382.0,22,30550
LA02601,GRETNA,2,Gretna city,,2010,17736.0,9820.0,6081.0,2454.0,531.0,4957.0,462.0,4863.0,672.0,3182.0,466.0,2899.0,1418.0,237.0,141.0,1036.0,0.10712124268710914,0.09500308451573104,17208.0,22,31915
LA05705,GUEYDAN,2,Gueydan town,,2010,1398.0,1196.0,173.0,18.0,77.0,534.0,69.0,662.0,11.0,90.0,5.0,83.0,5.0,0.0,3.0,13.0,0.1441947565543071,0.1042296072507553,1580.0,22,32055
LA05301,HAMMOND,2,Hammond city,,2010,20019.0,9724.0,9514.0,663.0,1282.0,4452.0,1698.0,5272.0,1084.0,4369.0,1331.0,5145.0,355.0,101.0,78.0,308.0,0.28796046720575025,0.3220789074355083,16684.0,22,32755
LA02602,HARAHAN,2,Harahan city,,2010,9277.0,8762.0,203.0,405.0,423.0,4129.0,432.0,4633.0,17.0,93.0,18.0,110.0,198.0,24.0,30.0,207.0,0.10244611286025672,0.0932441182818908,9927.0,22,32930
LA00804,HAUGHTON,2,Haughton town,,2010,3454.0,2700.0,630.0,88.0,175.0,1336.0,184.0,1364.0,33.0,282.0,50.0,348.0,44.0,12.0,10.0,44.0,0.1309880239520958,0.1348973607038123,1836.0,22,33420
LA01401,HAYNESVILLE,2,Haynesville town,,2010,2327.0,947.0,1338.0,19.0,36.0,439.0,29.0,508.0,89.0,603.0,114.0,735.0,13.0,0.0,0.0,6.0,0.08200455580865604,0.05708661417322835,2854.0,22,33525
LA01402,HOMER,2,Homer town,,2010,3237.0,1068.0,2082.0,45.0,46.0,496.0,69.0,572.0,195.0,950.0,183.0,1132.0,19.0,3.0,7.0,26.0,0.09274193548387097,0.12062937062937062,3908.0,22,35870
LA05500,TERREBONNE,2,Houma city,,2010,33727.0,22245.0,8221.0,1626.0,1359.0,10806.0,1300.0,11439.0,712.0,3942.0,670.0,4279.0,1034.0,188.0,110.0,592.0,0.1257634647418101,0.11364629775330012,59719.0,22,36255
LA05305,,2,Independence town,,2010,1665.0,909.0,670.0,73.0,50.0,411.0,72.0,498.0,54.0,311.0,54.0,359.0,38.0,7.0,5.0,35.0,0.12165450121654504,0.14457831325301204,,22,37025
LA01007,IOWA,2,Iowa town,,2010,2996.0,2086.0,776.0,88.0,144.0,1000.0,141.0,1086.0,58.0,357.0,69.0,419.0,53.0,8.0,2.0,35.0,0.14400000000000002,0.1298342541436464,2800.0,22,37445
LA01902,JACKSON,2,Jackson town,,2010,3842.0,1681.0,2067.0,68.0,110.0,1028.0,69.0,653.0,283.0,1677.0,50.0,390.0,59.0,6.0,0.0,9.0,0.10700389105058364,0.10566615620214397,4327.0,22,37830
LA02302,JEANERETTE,2,Jeanerette city,,2010,5530.0,1726.0,3690.0,129.0,108.0,842.0,95.0,884.0,274.0,1636.0,308.0,2054.0,61.0,14.0,9.0,68.0,0.12826603325415678,0.1074660633484163,6205.0,22,38075
LA02702,JENNINGS,2,Jennings city,,2010,10383.0,7107.0,2949.0,200.0,433.0,3360.0,449.0,3747.0,263.0,1440.0,229.0,1509.0,122.0,22.0,14.0,78.0,0.1288690476190476,0.11982919669068587,11305.0,22,38355
LA02501,JONESBORO,2,Jonesboro town,,2010,4704.0,2008.0,2613.0,37.0,116.0,1041.0,100.0,967.0,266.0,1452.0,157.0,1161.0,21.0,7.0,1.0,16.0,0.11143131604226704,0.10341261633919338,4305.0,22,38670
LA01301,JONESVILLE,2,Jonesville town,,2010,2265.0,699.0,1534.0,31.0,32.0,321.0,36.0,378.0,104.0,713.0,115.0,821.0,15.0,3.0,0.0,16.0,0.09968847352024922,0.09523809523809523,2852.0,22,38775
LA05702,KAPLAN,2,Kaplan city,,2010,4600.0,3793.0,639.0,86.0,236.0,1782.0,230.0,2011.0,43.0,293.0,61.0,346.0,38.0,7.0,11.0,48.0,0.1324354657687991,0.11437095972153158,4535.0,22,39055
LA02603,KENNER,2,Kenner city,,2010,66702.0,41102.0,15994.0,14918.0,2558.0,20019.0,2397.0,21083.0,1190.0,7354.0,1367.0,8640.0,7872.0,1321.0,1040.0,7046.0,0.1277786103201958,0.1136934971303894,72033.0,22,39475
LA05302,KENTWOOD,2,Kentwood town,,2010,2198.0,593.0,1585.0,20.0,26.0,284.0,26.0,309.0,125.0,710.0,138.0,875.0,11.0,2.0,2.0,9.0,0.09154929577464788,0.08414239482200647,2468.0,22,39545
LA00201,KINDER,2,Kinder town,,2010,2477.0,1748.0,571.0,48.0,97.0,812.0,114.0,936.0,45.0,262.0,45.0,309.0,26.0,5.0,3.0,22.0,0.11945812807881775,0.1217948717948718,2246.0,22,39755
LA04908,,2,Krotz Springs town,,2010,1198.0,1183.0,2.0,18.0,66.0,580.0,61.0,603.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,9.0,0.11379310344827588,0.1011608623548922,,22,40280
LA02800,LAFAYETTE,2,Lafayette city,,2010,120623.0,76937.0,37530.0,4531.0,7021.0,37704.0,7087.0,39233.0,3751.0,17666.0,4141.0,19864.0,2468.0,552.0,371.0,2063.0,0.1862136643326968,0.1806387479927612,70322.0,22,40735
LA02703,LAKE ARTHUR,2,Lake Arthur town,,2010,2738.0,2343.0,327.0,50.0,131.0,1133.0,140.0,1210.0,22.0,150.0,29.0,177.0,29.0,6.0,3.0,21.0,0.11562224183583407,0.11570247933884298,3188.0,22,41050
LA01002,LAKE CHARLES,2,Lake Charles city,,2010,71993.0,33820.0,34319.0,2069.0,2505.0,16412.0,2614.0,17408.0,2892.0,16453.0,2885.0,17866.0,1105.0,230.0,159.0,964.0,0.1526322203265903,0.15016084558823528,70580.0,22,41155
LA05801,LEESVILLE,2,Leesville city,,2010,6612.0,3576.0,2325.0,473.0,262.0,1766.0,266.0,1810.0,182.0,1133.0,179.0,1192.0,271.0,47.0,38.0,202.0,0.14835787089467722,0.14696132596685085,7638.0,22,43010
LA02903,LOCKPORT,2,Lockport town,,2010,2578.0,2371.0,61.0,78.0,147.0,1142.0,161.0,1229.0,6.0,31.0,4.0,30.0,45.0,5.0,7.0,33.0,0.1287215411558669,0.13100081366965013,2503.0,22,44900
LA02002,MAMOU,2,Mamou town,,2010,3242.0,1772.0,1395.0,45.0,101.0,833.0,99.0,939.0,99.0,641.0,116.0,754.0,21.0,2.0,4.0,24.0,0.1212484993997599,0.10543130990415336,3483.0,22,48085
LA05203,MANDEVILLE,2,Mandeville city,,2010,11560.0,10468.0,509.0,608.0,576.0,4907.0,568.0,5561.0,52.0,244.0,29.0,265.0,291.0,55.0,35.0,317.0,0.11738332993682495,0.10213990289516274,7083.0,22,48225
LA01601,MANSFIELD,2,Mansfield city,,2010,5001.0,1085.0,3824.0,110.0,41.0,492.0,47.0,593.0,292.0,1714.0,326.0,2110.0,51.0,7.0,8.0,59.0,0.08333333333333333,0.07925801011804384,5071.0,22,48365
LA04301,MANY,2,Many town,,2010,2853.0,1329.0,1373.0,79.0,73.0,587.0,75.0,742.0,104.0,661.0,98.0,712.0,49.0,7.0,3.0,30.0,0.12436115843270867,0.10107816711590296,3260.0,22,48470
LA00502,MARKSVILLE,2,Marksville city,,2010,5702.0,2877.0,2444.0,107.0,188.0,1395.0,153.0,1482.0,240.0,1270.0,208.0,1174.0,46.0,8.0,11.0,61.0,0.13476702508960572,0.10323886639676114,5695.0,22,48750
LA06001,MINDEN,2,Minden city,,2010,13082.0,6041.0,6761.0,183.0,319.0,2819.0,347.0,3222.0,533.0,3077.0,551.0,3684.0,96.0,15.0,9.0,87.0,0.1131606952820149,0.10769708255741776,13661.0,22,50885
LA03701,MONROE,2,Monroe city,,2010,48815.0,16312.0,31189.0,560.0,1263.0,7567.0,1536.0,8745.0,2927.0,14161.0,3221.0,17028.0,280.0,77.0,63.0,280.0,0.16690894674243426,0.17564322469982846,54909.0,22,51410
LA05103,MORGAN CITY,2,Morgan City city,,2010,12404.0,8348.0,2922.0,966.0,516.0,4084.0,483.0,4264.0,233.0,1358.0,248.0,1564.0,592.0,102.0,63.0,374.0,0.12634671890303625,0.11327392120075047,14531.0,22,52040
LA03501,NATCHITOCHES,2,Natchitoches city,,2010,18323.0,6824.0,10852.0,309.0,842.0,3144.0,1047.0,3680.0,1222.0,4953.0,1651.0,5899.0,137.0,42.0,50.0,172.0,0.2678117048346056,0.2845108695652174,16566.0,22,53545
LA02303,NEW IBERIA,2,New Iberia city,,2010,30617.0,16085.0,12694.0,956.0,1010.0,7781.0,963.0,8304.0,919.0,5823.0,1036.0,6871.0,536.0,90.0,68.0,420.0,0.12980336717645544,0.11596820809248555,32841.0,22,54035
LANPD00,NEW ORLEANS,2,New Orleans city,,2010,343829.0,113428.0,206871.0,18051.0,8134.0,58110.0,8889.0,55318.0,16643.0,95705.0,18638.0,111166.0,10310.0,1715.0,1365.0,7741.0,0.13997590776114266,0.1606891066199067,496938.0,22,55000
LA03901,NEW ROADS,2,New Roads city,,2010,4831.0,1897.0,2833.0,76.0,95.0,888.0,69.0,1009.0,205.0,1278.0,239.0,1555.0,44.0,9.0,7.0,32.0,0.106981981981982,0.06838453914767098,5375.0,22,55105
LA00202,OAKDALE,2,Oakdale city,,2010,7780.0,4855.0,2645.0,63.0,384.0,3075.0,232.0,1780.0,183.0,1694.0,155.0,951.0,28.0,5.0,5.0,35.0,0.1248780487804878,0.1303370786516854,7528.0,22,56540
LA03002,OLLA,2,Olla town,,2010,1385.0,1330.0,25.0,22.0,87.0,606.0,96.0,724.0,0.0,10.0,2.0,15.0,10.0,3.0,4.0,12.0,0.14356435643564355,0.13259668508287292,1487.0,22,57905
LA04902,OPELOUSAS,2,Opelousas city,,2010,16634.0,3707.0,12493.0,192.0,161.0,1670.0,147.0,2037.0,943.0,5733.0,1058.0,6760.0,112.0,13.0,8.0,80.0,0.09640718562874252,0.07216494845360824,18359.0,22,58045
LA05104,PATTERSON,2,Patterson city,,2010,6112.0,3171.0,2710.0,182.0,191.0,1600.0,194.0,1571.0,241.0,1265.0,239.0,1445.0,114.0,21.0,11.0,68.0,0.119375,0.12348822406110754,4736.0,22,59340
LA05205,PEARL RIVER,2,Pearl River town,,2010,2506.0,2333.0,72.0,84.0,136.0,1146.0,132.0,1187.0,8.0,34.0,5.0,38.0,48.0,2.0,3.0,36.0,0.118673647469459,0.11120471777590564,1716.0,22,59445
LA04002,PINEVILLE,2,Pineville city,,2010,14555.0,9404.0,4483.0,376.0,758.0,4446.0,735.0,4958.0,481.0,2328.0,395.0,2155.0,234.0,51.0,22.0,142.0,0.17049032838506525,0.1482452601855587,12251.0,22,60530
LA02402,PLAQUEMINE,2,Plaquemine city,,2010,7119.0,3322.0,3633.0,171.0,170.0,1555.0,178.0,1767.0,279.0,1771.0,283.0,1862.0,88.0,12.0,9.0,83.0,0.10932475884244372,0.1007357102433503,7186.0,22,60880
LA05303,PONCHATOULA,2,Ponchatoula city,,2010,6559.0,4155.0,2151.0,207.0,232.0,1907.0,238.0,2248.0,170.0,987.0,194.0,1164.0,113.0,20.0,25.0,94.0,0.12165705296276876,0.10587188612099643,5634.0,22,61615
LA06101,PORT ALLEN,2,Port Allen city,,2010,5180.0,2069.0,3002.0,78.0,103.0,966.0,145.0,1103.0,223.0,1398.0,216.0,1604.0,43.0,6.0,8.0,35.0,0.10662525879917184,0.1314596554850408,6291.0,22,61790
LA03206,PORT VINCENT,2,Port Vincent village,,2010,741.0,731.0,1.0,10.0,47.0,385.0,34.0,346.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,0.12207792207792208,0.09826589595375723,538.0,22,62105
LA00102,RAYNE,2,Rayne city,,2010,7953.0,4970.0,2794.0,118.0,311.0,2318.0,301.0,2652.0,238.0,1355.0,199.0,1439.0,59.0,11.0,6.0,59.0,0.13416738567730802,0.11349924585218706,8933.0,22,63645
LA03705,RICHWOOD,2,Richwood town,,2010,3392.0,599.0,2760.0,48.0,131.0,522.0,15.0,77.0,521.0,1954.0,132.0,806.0,40.0,5.0,1.0,8.0,0.2509578544061303,0.1948051948051948,1316.0,22,64660
LA03102,RUSTON,2,Ruston city,,2010,21859.0,11436.0,9180.0,512.0,2343.0,5784.0,1956.0,5652.0,1409.0,4272.0,1452.0,4908.0,301.0,114.0,72.0,211.0,0.4050829875518672,0.346072186836518,20523.0,22,66655
LA06301,ST. FRANCISVILLE,2,St. Francisville town,,2010,1765.0,1242.0,421.0,143.0,74.0,587.0,67.0,655.0,28.0,200.0,46.0,221.0,86.0,14.0,4.0,57.0,0.1260647359454855,0.10229007633587786,1860.0,22,67215
LA05403,ST. JOSEPH,2,St. Joseph town,,2010,1176.0,246.0,910.0,6.0,6.0,117.0,8.0,129.0,64.0,429.0,56.0,481.0,3.0,0.0,0.0,3.0,0.05128205128205128,0.06201550387596898,1459.0,22,67495
LA05002,SAINT MARTINVILLE,2,St. Martinville city,,2010,6114.0,2161.0,3835.0,84.0,112.0,1013.0,124.0,1148.0,281.0,1739.0,338.0,2096.0,53.0,8.0,4.0,31.0,0.11056268509378084,0.10801393728222997,7137.0,22,67600
LA02806,SCOTT,2,Scott city,,2010,8614.0,6778.0,1355.0,320.0,419.0,3238.0,399.0,3540.0,108.0,637.0,111.0,718.0,180.0,40.0,22.0,140.0,0.12940086473131562,0.11271186440677965,5184.0,22,68475
LA00901,SHREVEPORT,2,Shreveport city,,2010,199311.0,82027.0,109022.0,5018.0,5066.0,39375.0,5161.0,42652.0,8820.0,49821.0,9401.0,59201.0,2757.0,512.0,418.0,2261.0,0.12866031746031745,0.1210025321204164,198525.0,22,70000
LA00503,SIMMESPORT,2,Simmesport town,,2010,2161.0,1067.0,1049.0,24.0,47.0,428.0,59.0,639.0,74.0,445.0,101.0,604.0,3.0,0.0,2.0,21.0,0.10981308411214953,0.09233176838810644,2092.0,22,70525
LA05202,SLIDELL,2,Slidell city,,2010,27068.0,20559.0,4601.0,1717.0,1266.0,9955.0,1205.0,10604.0,375.0,2143.0,391.0,2458.0,957.0,168.0,121.0,760.0,0.12717227523857358,0.11363636363636365,26269.0,22,70805
LA00303,SORRENTO,2,Sorrento town,,2010,1401.0,1136.0,204.0,46.0,66.0,552.0,81.0,584.0,19.0,98.0,16.0,106.0,30.0,5.0,2.0,16.0,0.11956521739130435,0.1386986301369863,1184.0,22,71225
LA06002,,2,Springhill city,,2010,5269.0,3353.0,1790.0,82.0,156.0,1585.0,196.0,1768.0,142.0,874.0,134.0,916.0,45.0,6.0,6.0,37.0,0.09842271293375393,0.11085972850678733,,22,72485
LA03703,STERLINGTON,2,Sterlington town,,2010,1594.0,1246.0,269.0,63.0,66.0,580.0,84.0,666.0,19.0,119.0,35.0,150.0,33.0,4.0,6.0,30.0,0.11379310344827588,0.12612612612612611,1275.0,22,73255
LA01003,SULPHUR,2,Sulphur city,,2010,20410.0,18332.0,1270.0,691.0,1176.0,8779.0,1194.0,9553.0,108.0,618.0,97.0,652.0,362.0,68.0,48.0,329.0,0.13395603143866044,0.12498691510520255,20277.0,22,73640
LA04904,SUNSET,2,Sunset town,,2010,2897.0,1380.0,1433.0,78.0,68.0,663.0,75.0,717.0,113.0,648.0,127.0,785.0,38.0,10.0,5.0,40.0,0.10256410256410256,0.10460251046025104,2288.0,22,74060
LA03301,TALLULAH,2,Tallulah city,,2010,7335.0,1576.0,5617.0,84.0,81.0,676.0,96.0,900.0,436.0,2432.0,471.0,3185.0,35.0,7.0,3.0,49.0,0.1198224852071006,0.10666666666666667,8484.0,22,74690
LA02905,THIBODAUX,2,Thibodaux city,,2010,14566.0,9285.0,4776.0,290.0,847.0,4350.0,953.0,4935.0,499.0,2128.0,599.0,2648.0,143.0,42.0,43.0,147.0,0.1947126436781609,0.19311043566362715,14243.0,22,75425
LA01502,VIDALIA,2,Vidalia town,,2010,4299.0,3096.0,1127.0,66.0,180.0,1462.0,181.0,1634.0,94.0,519.0,72.0,608.0,34.0,8.0,5.0,32.0,0.12311901504787966,0.11077111383108937,4953.0,22,78470
LA02003,VILLE PLATTE,2,Ville Platte city,,2010,7430.0,2510.0,4783.0,74.0,107.0,1185.0,118.0,1325.0,413.0,2199.0,439.0,2584.0,40.0,4.0,1.0,34.0,0.09029535864978903,0.0890566037735849,9037.0,22,78715
LA01004,VINTON,2,Vinton town,,2010,3212.0,2420.0,666.0,87.0,167.0,1133.0,188.0,1287.0,44.0,319.0,48.0,347.0,56.0,14.0,5.0,31.0,0.147396293027361,0.14607614607614608,3154.0,22,78820
LA00902,VIVIAN,2,Vivian town,,2010,3671.0,2048.0,1520.0,50.0,99.0,949.0,118.0,1099.0,126.0,706.0,139.0,814.0,23.0,3.0,2.0,27.0,0.10432033719704953,0.10737033666969972,4156.0,22,78890
LA04905,WASHINGTON,2,Washington town,,2010,964.0,422.0,514.0,18.0,16.0,190.0,25.0,232.0,33.0,234.0,36.0,280.0,9.0,2.0,1.0,9.0,0.08421052631578947,0.10775862068965517,1327.0,22,79870
LA02704,WELSH,2,Welsh town,,2010,3226.0,2500.0,655.0,45.0,151.0,1183.0,151.0,1317.0,32.0,296.0,40.0,359.0,20.0,3.0,1.0,25.0,0.12764158918005072,0.11465451784358392,3299.0,22,80430
LA01005,WESTLAKE,2,Westlake city,,2010,4568.0,3525.0,899.0,152.0,221.0,1683.0,238.0,1842.0,74.0,428.0,58.0,471.0,62.0,5.0,12.0,90.0,0.13131313131313133,0.12920738327904452,5045.0,22,80815
LA03702,WEST MONROE,2,West Monroe city,,2010,13065.0,8090.0,4386.0,457.0,502.0,3682.0,518.0,4408.0,374.0,2002.0,441.0,2384.0,265.0,50.0,29.0,192.0,0.13633894622487774,0.11751361161524498,14096.0,22,80955
LA02604,WESTWEGO,2,Westwego city,,2010,8534.0,6319.0,1726.0,530.0,372.0,3029.0,380.0,3290.0,134.0,779.0,153.0,947.0,287.0,37.0,36.0,243.0,0.12281280950808847,0.11550151975683892,11218.0,22,81165
LA06401,WINNFIELD,2,Winnfield city,,2010,4840.0,2219.0,2447.0,125.0,121.0,982.0,141.0,1237.0,168.0,1072.0,208.0,1375.0,68.0,13.0,10.0,57.0,0.12321792260692466,0.11398544866612773,6190.0,22,82460
LA02805,YOUNGSVILLE,2,Youngsville city,,2010,8105.0,7276.0,550.0,236.0,392.0,3625.0,379.0,3651.0,35.0,277.0,29.0,273.0,120.0,20.0,13.0,116.0,0.10813793103448276,0.10380717611613256,3989.0,22,83335
LA01703,ZACHARY,2,Zachary city,,2010,14960.0,9224.0,5299.0,221.0,547.0,4422.0,502.0,4802.0,380.0,2451.0,429.0,2848.0,113.0,13.0,21.0,108.0,0.12369968340117594,0.10453977509371096,9036.0,22,83405
ME00101,AUBURN,2,Auburn city,,2010,23055.0,21604.0,570.0,349.0,1384.0,10377.0,1241.0,11227.0,53.0,322.0,36.0,248.0,182.0,43.0,24.0,167.0,0.13337188011949505,0.11053709806715953,23664.0,23,2060
ME00601,AUGUSTA,2,Augusta city,,2010,19136.0,18001.0,201.0,341.0,1038.0,8717.0,1019.0,9284.0,23.0,115.0,21.0,86.0,170.0,36.0,30.0,171.0,0.11907766433405988,0.10975872468763463,21313.0,23,2100
ME01001,BANGOR,2,Bangor city,,2010,33039.0,30764.0,558.0,491.0,2910.0,14679.0,2854.0,16085.0,143.0,374.0,72.0,184.0,252.0,67.0,60.0,239.0,0.1982423870835888,0.17743239042586262,31163.0,23,2795
ME01201,BATH,2,Bath city,,2010,8514.0,8101.0,102.0,157.0,442.0,3793.0,499.0,4308.0,6.0,59.0,10.0,43.0,79.0,17.0,18.0,78.0,0.1165304508304772,0.11583101207056636,10834.0,23,3355
ME01401,BELFAST,2,Belfast city,,2010,6668.0,6449.0,32.0,78.0,306.0,2969.0,292.0,3480.0,2.0,19.0,4.0,13.0,46.0,10.0,3.0,32.0,0.10306500505220613,0.0839080459770115,6304.0,23,3950
ME01601,BIDDEFORD,2,Biddeford city,,2010,21277.0,20165.0,207.0,352.0,1676.0,9522.0,2101.0,10643.0,30.0,135.0,18.0,72.0,174.0,35.0,51.0,178.0,0.17601344255408527,0.1974067462181716,21100.0,23,4860
ME01002,BREWER,2,Brewer city,,2010,9482.0,9045.0,68.0,117.0,564.0,4263.0,536.0,4782.0,9.0,42.0,6.0,26.0,56.0,10.0,10.0,61.0,0.13230119634060522,0.11208699289000418,9111.0,23,6925
ME01501,CALAIS,2,Calais city,,2010,3123.0,2981.0,17.0,45.0,240.0,1440.0,164.0,1541.0,1.0,7.0,0.0,10.0,26.0,4.0,1.0,19.0,0.16666666666666666,0.10642439974042828,3669.0,23,9585
ME00201,CARIBOU,2,Caribou city,,2010,8189.0,7865.0,35.0,67.0,432.0,3767.0,444.0,4098.0,4.0,26.0,1.0,9.0,41.0,5.0,4.0,26.0,0.11468011680382267,0.10834553440702782,8928.0,23,10565
