place_fips,STATEFP,Govt_level_x,placename,Govt_level_y,_merge
34888,39,3,Hemlock village,,left_only
35098,39,3,Hicksville village,2,both
35168,39,3,Higginsport village,2,both
35210,39,3,Highland village,2,both
35252,39,3,Highland Heights city,2,both
35255,39,3,Highland Hills village,2,both
35476,39,3,Hilliard city,2,both
35532,39,3,Hills and Dales village,2,both
35560,39,3,Hillsboro city,2,both
35613,39,3,Hilltop CDP,,left_only
35658,39,3,Hiram village,2,both
35854,39,3,Holgate village,2,both
35864,39,3,Holiday City village,,left_only
35868,39,3,Holiday Valley CDP,,left_only
35882,39,3,Holland village,2,both
35896,39,3,Hollansburg village,,left_only
35924,39,3,Holloway village,2,both
35994,39,3,Holmesville village,,left_only
36260,39,3,Hopedale village,2,both
36557,39,3,Howland Center CDP,,left_only
36568,39,3,Hoytville village,,left_only
36582,39,3,Hubbard city,2,both
36610,39,3,Huber Heights city,2,both
36624,39,3,Huber Ridge CDP,,left_only
36651,39,3,Hudson city,,left_only
36806,39,3,Hunter CDP,,left_only
36918,39,3,Hunting Valley village,2,both
36988,39,3,Huntsville village,,left_only
37016,39,3,Huron city,2,both
37240,39,3,Independence city,2,both
37422,39,3,Irondale village,,left_only
37464,39,3,Ironton city,2,both
37604,39,3,Ithaca village,,left_only
37842,39,3,Jackson city,2,both
38192,39,3,Jacksonburg village,,left_only
38220,39,3,Jackson Center village,2,both
38304,39,3,Jacksonville village,2,both
38374,39,3,Jamestown village,2,both
38500,39,3,Jefferson village,2,both
38920,39,3,Jeffersonville village,,left_only
38948,39,3,Jenera village,,left_only
39060,39,3,Jeromesville village,,left_only
39074,39,3,Jerry City village,2,both
39130,39,3,Jerusalem village,,left_only
39172,39,3,Jewett village,2,both
39340,39,3,Johnstown village,2,both
39508,39,3,Junction City village,2,both
39536,39,3,Kalida village,2,both
39662,39,3,Kelleys Island village,2,both
39872,39,3,Kent city,2,both
39872,39,3,Kent city,0,both
39886,39,3,Kenton city,2,both
39914,39,3,Kenwood CDP,,left_only
40040,39,3,Kettering city,2,both
40054,39,3,Kettlersville village,,left_only
40180,39,3,Killbuck village,2,both
40264,39,3,Kimbolton village,,left_only
40376,39,3,Kingston village,,left_only
40544,39,3,Kipton village,2,both
40558,39,3,Kirby village,,left_only
40572,39,3,Kirkersville village,2,both
40642,39,3,Kirtland city,5,both
40642,39,3,Kirtland city,2,both
40670,39,3,Kirtland Hills village,2,both
41090,39,3,La Croft CDP,,left_only
41118,39,3,Lafayette village,2,both
41230,39,3,Lagrange village,2,both
41363,39,3,Lake Darby CDP,,left_only
41398,39,3,Lakeline village,2,both
41454,39,3,Lakemore village,2,both
41608,39,3,Lakeview village,2,both
41664,39,3,Lakewood city,2,both
41720,39,3,Lancaster city,2,both
41755,39,3,Landen CDP,,left_only
41902,39,3,La Rue village,,left_only
41986,39,3,Latty village,2,both
42028,39,3,Laura village,2,both
42084,39,3,Laurelville village,,left_only
42210,39,3,Lawrenceville village,2,both
42308,39,3,Leavittsburg CDP,,left_only
42364,39,3,Lebanon city,2,both
42476,39,3,Leesburg village,2,both
42518,39,3,Leesville village,,left_only
42560,39,3,Leetonia village,2,both
42602,39,3,Leipsic village,2,both
42938,39,3,Lewisburg village,2,both
42980,39,3,Lewisville village,,left_only
42994,39,3,Lexington village,2,both
43414,39,3,Liberty Center village,2,both
43554,39,3,Lima city,2,both
43596,39,3,Limaville village,,left_only
43722,39,3,Lincoln Heights village,2,both
43792,39,3,Lincoln Village CDP,,left_only
43904,39,3,Lindsey village,2,both
43918,39,3,Linndale village,2,both
44030,39,3,Lisbon village,2,both
44086,39,3,Lithopolis village,2,both
44310,39,3,Lockbourne village,,left_only
44352,39,3,Lockington village,,left_only
44366,39,3,Lockland village,2,both
44604,39,3,Lodi village,2,both
44632,39,3,Logan city,2,both
44636,39,3,Logan Elm Village CDP,,left_only
44674,39,3,London city,2,both
44856,39,3,Lorain city,2,both
44912,39,3,Lordstown village,2,both
44954,39,3,Lore City village,,left_only
45066,39,3,Loudonville village,2,both
45094,39,3,Louisville city,2,both
45108,39,3,Loveland city,2,both
45122,39,3,Loveland Park CDP,,left_only
45164,39,3,Lowell village,2,both
45178,39,3,Lowellville village,2,both
45220,39,3,Lower Salem village,,left_only
45276,39,3,Lucas village,,left_only
45304,39,3,Lucasville CDP,,left_only
45332,39,3,Luckey village,2,both
45374,39,3,Ludlow Falls village,,left_only
45542,39,3,Lynchburg village,2,both
45556,39,3,Lyndhurst city,2,both
45626,39,3,Lyons village,,left_only
45696,39,3,McArthur village,2,both
45794,39,3,McClure village,2,both
45808,39,3,McComb village,2,both
45822,39,3,McConnelsville village,2,both
45934,39,3,McDonald village,2,both
45976,39,3,Macedonia city,2,both
46046,39,3,McGuffey village,,left_only
46151,39,3,Mack North CDP,,left_only
46158,39,3,Macksburg village,,left_only
46162,39,3,Mack South CDP,,left_only
46312,39,3,Madeira city,2,both
46480,39,3,Madison village,2,both
46830,39,3,Magnetic Springs village,,left_only
46844,39,3,Magnolia village,2,both
46872,39,3,Maineville village,2,both
46942,39,3,Malinta village,2,both
46970,39,3,Malta village,2,both
46998,39,3,Malvern village,2,both
47012,39,3,Manchester village,2,both
47138,39,3,Mansfield city,2,both
47180,39,3,Mantua village,2,both
47306,39,3,Maple Heights city,2,both
47362,39,3,Maple Ridge CDP,,left_only
47445,39,3,Maplewood Park CDP,,left_only
47474,39,3,Marble Cliff village,,left_only
47502,39,3,Marblehead village,2,both
47558,39,3,Marengo village,,left_only
47600,39,3,Mariemont village,2,both
47628,39,3,Marietta city,2,both
47628,39,3,Marietta city,9,both
47754,39,3,Marion city,2,both
47992,39,3,Marseilles village,,left_only
48048,39,3,Marshallville village,2,both
48090,39,3,Martinsburg village,,left_only
48104,39,3,Martins Ferry city,2,both
48118,39,3,Martinsville village,2,both
48160,39,3,Marysville city,2,both
48188,39,3,Mason city,2,both
48244,39,3,Massillon city,2,both
48272,39,3,Masury CDP,,left_only
48286,39,3,Matamoras village,2,both
48342,39,3,Maumee city,2,both
48468,39,3,Mayfield village,2,both
48482,39,3,Mayfield Heights city,2,both
48706,39,3,Mechanicsburg village,2,both
48790,39,3,Medina city,2,both
49000,39,3,Melrose village,,left_only
49042,39,3,Mendon village,,left_only
49056,39,3,Mentor city,2,both
49098,39,3,Mentor-on-the-Lake city,2,both
49238,39,3,Metamora village,2,both
49294,39,3,Meyers Lake village,,left_only
49434,39,3,Miamisburg city,2,both
49644,39,3,Middleburg Heights city,2,both
49700,39,3,Middlefield village,2,both
49728,39,3,Middle Point village,2,both
49756,39,3,Middleport village,2,both
49840,39,3,Middletown city,2,both
49896,39,3,Midland village,,left_only
49966,39,3,Midvale village,2,both
50008,39,3,Midway village,,left_only
50036,39,3,Mifflin village,2,both
50134,39,3,Milan village,2,both
50176,39,3,Milford city,2,both
50218,39,3,Milford Center village,,left_only
50260,39,3,Millbury village,,left_only
50316,39,3,Milledgeville village,,left_only
50358,39,3,Miller City village,,left_only
50372,39,3,Millersburg village,2,both
50400,39,3,Millersport village,2,both
50540,39,3,Millville village,2,both
50708,39,3,Milton Center village,,left_only
50722,39,3,Miltonsburg village,,left_only
50764,39,3,Mineral City village,,left_only
50778,39,3,Mineral Ridge CDP,,left_only
50834,39,3,Minerva village,2,both
50862,39,3,Minerva Park village,2,both
50904,39,3,Mingo Junction village,2,both
50918,39,3,Minster village,2,both
51058,39,3,Mogadore village,2,both
51215,39,3,Monfort Heights East CDP,,left_only
51217,39,3,Monfort Heights South CDP,,left_only
51310,39,3,Monroe city,2,both
51618,39,3,Monroeville village,2,both
51674,39,3,Montezuma village,,left_only
51716,39,3,Montgomery city,2,both
51772,39,3,Montpelier village,2,both
51816,39,3,Montrose-Ghent CDP,,left_only
52010,39,3,Moraine city,2,both
52052,39,3,Moreland Hills village,2,both
52276,39,3,Morral village,,left_only
52346,39,3,Morristown village,,left_only
52374,39,3,Morrow village,2,both
52416,39,3,Moscow village,,left_only
52598,39,3,Mount Blanchard village,,left_only
52612,39,3,Mount Carmel CDP,,left_only
52668,39,3,Mount Cory village,,left_only
52682,39,3,Mount Eaton village,2,both
52738,39,3,Mount Gilead village,2,both
52752,39,3,Mount Healthy city,2,both
52780,39,3,Mount Healthy Heights CDP,,left_only
52906,39,3,Mount Orab village,2,both
52976,39,3,Mount Pleasant village,2,both
53032,39,3,Mount Repose CDP,,left_only
53046,39,3,Mount Sterling village,2,both
53102,39,3,Mount Vernon city,2,both
53144,39,3,Mount Victory village,,left_only
53186,39,3,Mowrystown village,2,both
53270,39,3,Mulberry CDP,,left_only
53312,39,3,Munroe Falls city,2,both
53410,39,3,Murray City village,2,both
53480,39,3,Mutual village,,left_only
53550,39,3,Napoleon city,2,both
53634,39,3,Nashville village,2,both
53690,39,3,Navarre village,2,both
53788,39,3,Neffs CDP,,left_only
53816,39,3,Nellie village,,left_only
53886,39,3,Nelsonville city,2,both
53886,39,3,Nelsonville city,5,both
53942,39,3,Nevada village,,left_only
53956,39,3,Neville village,,left_only
53970,39,3,New Albany village,2,both
54012,39,3,New Alexandria village,2,both
54040,39,3,Newark city,2,both
54068,39,3,New Athens village,2,both
54110,39,3,New Bavaria village,,left_only
54152,39,3,New Bloomington village,,left_only
54166,39,3,New Boston village,2,both
54194,39,3,New Bremen village,2,both
54250,39,3,Newburgh Heights village,2,both
54334,39,3,New Carlisle city,2,both
54432,39,3,Newcomerstown village,2,both
54446,39,3,New Concord village,2,both
54562,39,3,New Franklin village,,left_only
54726,39,3,New Holland village,,left_only
54838,39,3,New Knoxville village,2,both
54852,39,3,New Lebanon village,2,both
54866,39,3,New Lexington city,2,both
54908,39,3,New London village,2,both
54978,39,3,New Madison village,2,both
55104,39,3,New Miami village,2,both
55118,39,3,New Middletown village,2,both
55188,39,3,New Paris village,2,both
55216,39,3,New Philadelphia city,2,both
55384,39,3,New Richmond village,2,both
55398,39,3,New Riegel village,2,both
55426,39,3,New Rome village,2,both
55552,39,3,New Straitsville village,2,both
55650,39,3,Newton Falls village,2,both
55664,39,3,Newtonsville village,2,both
55678,39,3,Newtown village,2,both
55748,39,3,New Vienna village,2,both
55776,39,3,New Washington village,2,both
55790,39,3,New Waterford village,2,both
55818,39,3,New Weston village,,left_only
55874,39,3,Ney village,2,both
55916,39,3,Niles city,2,both
56154,39,3,North Baltimore village,2,both
56182,39,3,North Bend village,2,both
56280,39,3,Northbrook CDP,,left_only
56294,39,3,North Canton city,2,both
56322,39,3,North College Hill city,2,both
56420,39,3,North Fairfield village,,left_only
56448,39,3,Northfield village,2,both
56546,39,3,North Fork Village CDP,,left_only
56553,39,3,Northgate CDP,,left_only
56588,39,3,North Hampton village,2,both
56700,39,3,North Kingsville village,2,both
56770,39,3,North Lewisburg village,,left_only
56812,39,3,North Madison CDP,,left_only
56882,39,3,North Olmsted city,2,both
56910,39,3,North Perry village,2,both
56924,39,3,North Randall village,2,both
56938,39,3,Northridge CDP (Clark County),,left_only
56952,39,3,Northridge CDP (Montgomery County),,left_only
56966,39,3,North Ridgeville city,2,both
56994,39,3,North Robinson village,,left_only
57008,39,3,North Royalton city,2,both
57064,39,3,North Star village,2,both
57190,39,3,Northwood city,2,both
57218,39,3,North Zanesville CDP,,left_only
57260,39,3,Norton city,2,both
57302,39,3,Norwalk city,2,both
57372,39,3,Norwich village,,left_only
57386,39,3,Norwood city,2,both
57582,39,3,Oak Harbor village,2,both
57596,39,3,Oak Hill village,2,both
57750,39,3,Oakwood village (Cuyahoga County),2,both
57764,39,3,Oakwood city,2,both
57792,39,3,Oakwood village (Paulding County),2,both
57834,39,3,Oberlin city,2,both
57862,39,3,Obetz village,2,both
57918,39,3,Octa village,,left_only
58002,39,3,Ohio City village,2,both
58149,39,3,Olde West Chester CDP,,left_only
58226,39,3,Old Washington village,,left_only
58422,39,3,Olmsted Falls city,2,both
58520,39,3,Ontario village,2,both
58604,39,3,Orange village,2,both
58674,39,3,Orangeville village,,left_only
58730,39,3,Oregon city,2,both
58800,39,3,Orient village,,left_only
58828,39,3,Orrville city,2,both
58856,39,3,Orwell village,2,both
58912,39,3,Osgood village,,left_only
58940,39,3,Ostrander village,,left_only
58982,39,3,Ottawa village,2,both
59010,39,3,Ottawa Hills village,2,both
59052,39,3,Ottoville village,2,both
59066,39,3,Otway village,,left_only
59220,39,3,Owensville village,2,both
59234,39,3,Oxford city,2,both
59234,39,3,Oxford city,0,both
59416,39,3,Painesville city,2,both
59598,39,3,Palestine village,,left_only
59738,39,3,Pandora village,2,both
59920,39,3,Park Layne CDP,,left_only
61000,39,3,Parma city,2,both
61028,39,3,Parma Heights city,2,both
61056,39,3,Parral village,,left_only
61112,39,3,Pataskala city,2,both
61182,39,3,Patterson village,,left_only
61252,39,3,Paulding village,2,both
61322,39,3,Payne village,2,both
61420,39,3,Peebles village,2,both
61504,39,3,Pemberville village,2,both
61574,39,3,Peninsula village,2,both
61686,39,3,Pepper Pike city,2,both
61882,39,3,Perry village,2,both
62134,39,3,Perry Heights CDP,,left_only
62148,39,3,Perrysburg city,2,both
62190,39,3,Perrysville village,2,both
62414,39,3,Phillipsburg village,2,both
62442,39,3,Philo village,,left_only
62498,39,3,Pickerington city,2,both
62578,39,3,Pigeon Creek CDP,,left_only
62708,39,3,Piketon village,2,both
62834,39,3,Pioneer village,2,both
62848,39,3,Piqua city,2,both
62890,39,3,Pitsburg village,,left_only
63030,39,3,Plain City village,2,both
63044,39,3,Plainfield village,,left_only
63436,39,3,Pleasant City village,,left_only
63478,39,3,Pleasant Grove CDP,,left_only
63534,39,3,Pleasant Hill village,2,both
63576,39,3,Pleasant Plain village,,left_only
63604,39,3,Pleasant Run CDP,,left_only
63618,39,3,Pleasant Run Farm CDP,,left_only
63716,39,3,Pleasantville village,,left_only
63800,39,3,Plymouth village,2,both
63954,39,3,Poland village,2,both
63996,39,3,Polk village,,left_only
64024,39,3,Pomeroy village,2,both
64108,39,3,Portage village,,left_only
64136,39,3,Portage Lakes CDP,,left_only
64150,39,3,Port Clinton city,2,both
64262,39,3,Port Jefferson village,2,both
64304,39,3,Portsmouth city,2,both
64346,39,3,Port Washington village,2,both
64360,39,3,Port William village,2,both
64430,39,3,Potsdam village,2,both
64486,39,3,Powell village,2,both
64542,39,3,Powhatan Point village,2,both
64766,39,3,Proctorville village,2,both
64780,39,3,Prospect village,,left_only
65032,39,3,Put-in-Bay village,2,both
65116,39,3,Quaker City village,,left_only
65200,39,3,Quincy village,,left_only
65256,39,3,Racine village,2,both
65508,39,3,Rarden village,,left_only
65592,39,3,Ravenna city,2,both
65634,39,3,Rawson village,,left_only
65662,39,3,Rayland village,2,both
65732,39,3,Reading city,2,both
66152,39,3,Reminderville village,2,both
66222,39,3,Rendville village,,left_only
66320,39,3,Republic village,2,both
66390,39,3,Reynoldsburg city,2,both
66530,39,3,Richfield village,2,both
66824,39,3,Richmond village,2,both
66894,39,3,Richmond Heights city,2,both
66936,39,3,Richwood village,2,both
67118,39,3,Ridgeway village,,left_only
67258,39,3,Rio Grande village,2,both
67272,39,3,Ripley village,2,both
67314,39,3,Risingsun village,2,both
67356,39,3,Rittman city,2,both
67440,39,3,Riverlea village,,left_only
67468,39,3,Riverside city,2,both
67600,39,3,Roaming Shores village,,left_only
67762,39,3,Rochester village,,left_only
67846,39,3,Rock Creek village,,left_only
67874,39,3,Rockford village,2,both
68042,39,3,Rocky Ridge village,2,both
68056,39,3,Rocky River city,2,both
68084,39,3,Rogers village,2,both
68196,39,3,Rome village,,left_only
68546,39,3,Rosemount CDP,,left_only
68560,39,3,Roseville village,2,both
68602,39,3,Ross CDP,,left_only
68672,39,3,Rossburg village,2,both
68686,39,3,Rossford city,2,both
68742,39,3,Roswell village,2,both
69176,39,3,Rushsylvania village,,left_only
69204,39,3,Rushville village,,left_only
69302,39,3,Russells Point village,2,both
69316,39,3,Russellville village,2,both
69344,39,3,Russia village,,left_only
69358,39,3,Rutland village,2,both
69400,39,3,Sabina village,2,both
69470,39,3,St. Bernard city,2,both
69526,39,3,St. Clairsville city,2,both
69540,39,3,St. Henry village,2,both
69652,39,3,St. Louisville village,2,both
69666,39,3,St. Martin village,,left_only
69680,39,3,St. Marys city,2,both
69708,39,3,St. Paris village,2,both
69834,39,3,Salem city,2,both
70072,39,3,Salesville village,,left_only
70100,39,3,Salineville village,2,both
70380,39,3,Sandusky city,2,both
70422,39,3,Sandusky South CDP,,left_only
70520,39,3,Sarahsville village,,left_only
70534,39,3,Sardinia village,2,both
70576,39,3,Savannah village,,left_only
70814,39,3,Scio village,2,both
70912,39,3,Sciotodale CDP,,left_only
71080,39,3,Scott village,,left_only
71206,39,3,Seaman village,2,both
71220,39,3,Sebring village,2,both
71360,39,3,Senecaville village,,left_only
71416,39,3,Seven Hills city,2,both
71444,39,3,Seven Mile village,2,both
71486,39,3,Seville village,2,both
71640,39,3,Shadyside village,2,both
71682,39,3,Shaker Heights city,2,both
71892,39,3,Sharonville city,2,both
71962,39,3,Shawnee village,2,both
