ORI,AGENCY,Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF
MO01303,HAMILTON,2,30034,Hamilton city,,29,1990,1737,1727,4,6,88,759,105,970,0,2,1,2,3,1,1,3,0.11594202898550697,0.108247422680412
MO08504,SAINT ROBERT,2,65144,St. Robert city,,29,1990,1730,1079,415,111,89,581,107,545,37,201,44,231,54,11,7,57,0.153184165232358,0.196330275229358
MO00803,WARSAW,2,77146,Warsaw city,,29,1990,1696,1671,0,13,94,738,81,942,0,0,0,0,9,4,0,4,0.127371273712737,0.0859872611464968
MO09583,WINCHESTER,2,80314,Winchester city,,29,1990,1678,1622,11,23,113,819,104,820,0,5,2,8,8,0,4,15,0.137973137973138,0.126829268292683
MO02402,CLAYCOMO,2,14554,Claycomo village,,29,1990,1668,1611,8,32,117,796,122,834,0,6,0,2,13,2,7,19,0.146984924623116,0.146282973621103
MO09597,OAKLAND,2,53750,Oakland city,,29,1990,1593,1532,32,6,57,609,43,929,2,14,1,18,3,1,0,3,0.0935960591133005,0.046286329386437
MO02002,STOCKTON,2,70828,Stockton city,,29,1990,1579,1561,1,4,69,683,66,880,0,0,0,1,2,0,0,2,0.101024890190337,0.075
MO04701,IRONTON,2,35468,Ironton city,,29,1990,1539,1520,7,4,66,677,100,846,0,3,0,4,2,1,0,2,0.0974889217134417,0.11820330969267097
MO08304,WESTON,2,78856,Weston city,,29,1990,1528,1503,1,13,100,721,92,792,0,0,0,1,8,0,0,5,0.13869625520110998,0.116161616161616
MO09515,COOL VALLEY,2,16228,Cool Valley city,,29,1990,1407,633,750,5,26,286,17,351,43,326,52,425,2,0,0,3,0.0909090909090909,0.0484330484330484
MO09511,CALVERTON PARK,2,10612,Calverton Park village,,29,1990,1404,1301,77,20,62,618,79,701,7,34,8,43,11,0,1,9,0.100323624595469,0.112696148359486
MO09512,CHARLACK,2,13330,Charlack city,,29,1990,1388,1157,194,26,91,555,98,621,23,96,19,103,15,4,2,11,0.16396396396396398,0.15780998389694
MO00704,RICH HILL,2,61418,Rich Hill city,,29,1990,1317,1296,0,5,72,607,77,693,0,0,0,0,2,1,0,3,0.118616144975288,0.111111111111111
MO09516,COUNTRY CLUB HILLS,2,16822,Country Club Hills city,,29,1990,1316,800,508,4,31,384,32,419,41,229,39,279,1,0,1,3,0.0807291666666667,0.0763723150357995
MO09566,SAINT GEORGE,2,64370,St. George city,,29,1990,1270,1257,1,11,59,530,47,736,0,0,0,1,3,1,1,8,0.111320754716981,0.0638586956521739
MO11004,WRIGHT CITY P.D,2,81124,Wright City city,,29,1990,1250,1132,101,15,72,540,81,602,4,46,12,55,8,4,1,7,0.133333333333333,0.13455149501661098
MO09523,EDMUNDSON,2,21376,Edmundson village,,29,1990,1111,969,84,15,67,466,71,504,11,51,5,33,8,2,1,7,0.143776824034335,0.14087301587301598
MO09529,FLORDELL HILLS,2,24706,Flordell Hills city,,29,1990,950,467,463,9,18,214,21,258,37,190,46,273,4,1,1,5,0.0841121495327103,0.0813953488372093
MO01910,LAKE WINNEBAGO,2,40340,Lake Winnebago city,,29,1990,748,743,0,4,48,379,38,368,0,0,0,0,2,0,0,2,0.12664907651715,0.103260869565217
MO06603,LAKE OZARK,2,40034,Lake Ozark city,,29,1990,681,649,9,16,42,336,41,327,1,3,2,6,5,1,2,11,0.125,0.125382262996942
MO09559,PASADENA PARK,2,56414,Pasadena Park village,,29,1990,532,368,153,3,11,179,11,190,10,81,8,73,0,0,0,3,0.0614525139664804,0.0578947368421053
MO02410,OAKVIEW,2,53858,Oakview village,,29,1990,351,338,0,8,11,162,15,183,0,0,0,0,3,1,1,5,0.0679012345679012,0.0819672131147541
MT00100,BEAVERHEAD,1,99001,Beaverhead County,1.0,30,1990,8424,8138,8,133,653,4139,590,4055,2,4,1,4,73,12,8,60,0.15776757670935002,0.145499383477189
MT00200,BIG HORN,1,99003,Big Horn County,3.0,30,1990,11337,4801,16,294,279,2450,263,2466,1,7,3,11,157,27,28,137,0.11387755102040803,0.106650446066504
MT00300,BLAINE,1,99005,Blaine County,5.0,30,1990,6728,4026,6,54,223,2017,204,2023,0,2,0,4,32,5,6,22,0.110560237977194,0.100840336134454
MT00400,BROADWATER,1,99007,Broadwater County,7.0,30,1990,3318,3235,1,33,175,1656,152,1598,0,1,0,0,23,5,1,10,0.10567632850241497,0.0951188986232791
MT00500,CARBON,1,99009,Carbon County,9.0,30,1990,8080,7928,3,90,334,3844,375,4133,0,2,0,1,45,12,3,45,0.086888657648283,0.0907331236390031
MT00700,CASCADE,1,99013,Cascade County,13.0,30,1990,77691,71569,1018,1398,4675,35672,4423,36673,151,612,98,449,711,139,114,687,0.131055169320475,0.120606440705696
MT00800,CHOUTEAU,1,99015,Chouteau County,15.0,30,1990,5452,5205,4,25,254,2656,237,2565,0,0,1,4,11,3,1,14,0.0956325301204819,0.0923976608187135
MT00900,CUSTER,1,99017,Custer County,17.0,30,1990,11697,11309,11,160,739,5548,686,5850,5,9,1,3,82,20,12,78,0.133201153568854,0.11726495726495698
MT01000,DANIELS,1,99019,Daniels County,19.0,30,1990,2266,2230,0,12,122,1110,85,1132,0,0,0,0,3,2,1,9,0.10990990990991,0.0750883392226148
MT01100,DAWSON,1,99021,Dawson County,21.0,30,1990,9505,9341,0,64,562,4653,533,4723,0,0,0,0,26,5,9,38,0.12078229099505698,0.112852000846919
MT01400,FERGUS,1,99027,Fergus County,27.0,30,1990,12083,11874,8,72,609,5834,567,6088,0,8,0,2,41,3,3,31,0.10438806993486502,0.0931340341655716
MT01500,FLATHEAD,1,99029,Flathead County,29.0,30,1990,59218,57447,55,616,3183,28688,3071,29209,5,35,3,21,320,45,45,296,0.110952314556609,0.10513882707384696
MT01600,GALLATIN,1,99031,Gallatin County,31.0,30,1990,50463,48751,78,593,5583,25099,4738,24081,29,52,7,28,300,97,59,293,0.222439141001634,0.19675262655205306
MT01800,GLACIER,1,99035,Glacier County,35.0,30,1990,12121,5244,11,78,288,2606,267,2652,1,7,2,4,38,5,8,40,0.110514198004605,0.100678733031674
MT02000,GRANITE,1,99039,Granite County,39.0,30,1990,2548,2514,0,9,130,1315,138,1206,0,0,0,0,5,0,0,4,0.0988593155893536,0.114427860696517
MT02100,HILL,1,99041,Hill County,41.0,30,1990,17654,14646,19,176,998,7366,872,7363,4,15,0,4,97,20,14,79,0.135487374423025,0.118429987776721
MT02200,JEFFERSON,1,99043,Jefferson County,43.0,30,1990,7939,7715,4,83,434,3937,387,3843,1,3,0,2,49,8,6,34,0.110236220472441,0.10070257611241197
MT02400,LAKE,1,99047,Lake County,47.0,30,1990,21041,16270,14,402,903,8074,819,8337,3,8,2,7,226,49,21,176,0.111840475600694,0.0982367758186398
MT02500,LEWIS AND CLARK,1,99049,Lewis and Clark County,49.0,30,1990,47495,45597,63,576,2789,22488,2886,23503,7,42,6,27,275,32,50,301,0.124021700462469,0.122792834957239
MT02600,LIBERTY,1,99051,Liberty County,51.0,30,1990,2295,2274,3,4,95,1110,113,1168,0,2,1,1,2,0,0,2,0.0855855855855856,0.0967465753424658
MT02700,LINCOLN,1,99053,Lincoln County,53.0,30,1990,17481,16945,11,197,954,8596,947,8507,1,5,0,6,97,14,16,100,0.11098185202419697,0.111320089338192
MT02800,MCCONE,1,99055,McCone County,55.0,30,1990,2276,2246,1,10,133,1156,123,1100,0,0,0,1,3,0,0,7,0.115051903114187,0.11181818181818197
MT02900,MADISON,1,99057,Madison County,57.0,30,1990,5989,5847,0,88,345,3048,291,2860,0,0,0,0,41,4,4,47,0.113188976377953,0.101748251748252
MT03000,MEAGHER,1,99059,Meagher County,59.0,30,1990,1819,1774,0,26,101,921,88,864,0,0,0,0,11,2,3,15,0.109663409337676,0.101851851851852
MT03100,MINERAL,1,99061,Mineral County,61.0,30,1990,3315,3174,3,41,163,1611,158,1593,0,1,0,2,23,4,1,18,0.101179391682185,0.0991839296924043
MT03200,MISSOULA,1,99063,Missoula County,63.0,30,1990,78687,75017,172,962,6233,37205,6360,38445,46,117,17,68,491,111,88,471,0.167531245800296,0.16543113538821694
MT03300,MUSSELSHELL,1,99065,Musselshell County,65.0,30,1990,4106,4034,2,36,242,2019,205,2037,0,1,1,1,20,2,3,16,0.11986131748390302,0.100638193421699
MT03400,PARK,1,99067,Park County,67.0,30,1990,14562,14091,60,232,639,6938,643,7289,1,29,1,40,102,7,11,130,0.0921014701643125,0.0882151186719715
MT03600,PHILLIPS,1,99071,Phillips County,71.0,30,1990,5163,4718,2,44,292,2339,231,2402,0,1,0,1,21,6,2,23,0.124839675074818,0.0961698584512906
MT03700,PONDERA,1,99073,Pondera County,73.0,30,1990,6433,5676,5,31,320,2835,255,2856,0,5,0,0,13,1,1,18,0.112874779541446,0.0892857142857143
MT03800,POWDER RIVER,1,99075,Powder River County,75.0,30,1990,2090,2030,0,20,122,1037,107,1007,0,0,0,0,13,1,2,7,0.11764705882352902,0.106256206554121
MT03900,POWELL,1,99077,Powell County,77.0,30,1990,6620,6239,22,77,416,3581,269,2690,3,22,0,0,57,9,2,20,0.116168667969841,0.1
MT04100,RAVALLI,1,99081,Ravalli County,81.0,30,1990,25010,24256,34,369,1388,12101,1201,12427,7,25,2,11,179,50,29,190,0.114701264358317,0.0966444033153617
MT04200,RICHLAND,1,99083,Richland County,83.0,30,1990,10716,10309,3,240,594,5187,579,5258,0,3,0,1,111,21,22,129,0.114517061885483,0.110117915557246
MT04300,ROOSEVELT,1,99085,Roosevelt County,85.0,30,1990,10999,5545,17,103,247,2712,255,2857,0,8,1,9,46,7,9,57,0.0910766961651917,0.0892544627231362
MT04400,ROSEBUD,1,99087,Rosebud County,87.0,30,1990,10505,7470,25,225,421,3881,437,3663,5,21,1,12,121,22,21,104,0.108477196598815,0.119301119301119
MT04500,SANDERS,1,99089,Sanders County,89.0,30,1990,8669,8058,12,104,431,4113,414,4022,0,6,0,6,51,9,7,53,0.104789691222952,0.102933863749378
MT04600,SHERIDAN,1,99091,Sheridan County,91.0,30,1990,4732,4632,0,38,177,2302,198,2348,0,0,0,0,19,4,5,19,0.076889661164205,0.0843270868824531
MT04800,STILLWATER COUNTY,1,99095,Stillwater County,95.0,30,1990,6536,6383,5,92,340,3212,307,3222,0,3,0,2,42,9,4,50,0.105853051058531,0.0952824332712601
MT04900,SWEET GRASS,1,99097,Sweet Grass County,97.0,30,1990,3154,3121,2,7,145,1531,146,1595,0,1,0,1,4,0,0,3,0.0947093403004572,0.0915360501567398
MT05000,TETON,1,99099,Teton County,99.0,30,1990,6271,6127,3,37,335,3059,309,3095,0,2,0,1,19,1,3,18,0.109512912716574,0.0998384491114701
MT05100,TOOLE,1,99101,Toole County,101.0,30,1990,5046,4871,5,36,258,2422,234,2478,0,1,1,4,18,2,2,18,0.106523534269199,0.0944309927360775
MT05300,VALLEY,1,99105,Valley County,105.0,30,1990,8239,7390,9,62,418,3711,339,3712,1,7,0,2,29,6,4,33,0.112638102937214,0.0913254310344828
MT05400,WHEATLAND,1,99107,Wheatland County,107.0,30,1990,2246,2196,1,22,129,1116,112,1087,0,1,0,0,11,2,0,11,0.115591397849462,0.103035878564857
MT05600,YELLOWSTONE,1,99111,Yellowstone County,111.0,30,1990,113419,106068,465,3158,6742,52169,7105,55752,56,320,26,191,1670,294,249,1488,0.129233836186241,0.12743937437222
MT05601,BILLINGS,2,6550,Billings city,,30,1990,81151,75327,397,2481,4877,36478,5367,40260,46,270,26,169,1306,235,207,1175,0.133697022863096,0.133308494783905
MT00701,GREAT FALLS,2,32800,Great Falls city,,30,1990,55097,50779,513,926,2981,24565,3183,26736,68,304,53,227,454,81,76,472,0.121351516385101,0.119052962298025
MT03201,MISSOULA,2,50200,Missoula city,,30,1990,42918,40635,137,551,4074,19791,4170,21192,44,94,16,54,280,78,57,271,0.20585114445960295,0.196772366930917
MT04700,SILVER BOW,2,11397,Butte-Silver Bow (remainder),,30,1990,33336,31907,32,804,2231,15907,2029,16522,3,17,4,16,416,58,64,388,0.14025271892877406,0.12280595569543598
MT02501,HELENA,2,35600,Helena city,,30,1990,24569,23509,51,326,1539,11245,1698,12482,6,33,4,22,158,22,30,168,0.136860827034237,0.136035891684025
MT01601,BOZEMAN,2,8950,Bozeman city,,30,1990,22660,21538,67,321,3910,11105,3258,10637,28,48,5,21,168,72,46,153,0.35209365150833005,0.30628936730281103
MT01503,KALISPELL,2,40075,Kalispell city,,30,1990,11917,11503,17,111,619,5319,708,6267,1,8,1,9,54,11,13,57,0.116375258507238,0.112972714217329
MT02101,HAVRE,2,35050,Havre city,,30,1990,10201,9245,15,116,678,4560,604,4753,4,12,0,3,64,13,8,52,0.14868421052631606,0.12707763517778198
MT00901,MILES CITY-CUSTER CO,2,49525,Miles City city,,30,1990,8461,8181,7,124,468,3929,501,4325,3,6,0,1,59,12,10,65,0.119114278442352,0.115838150289017
MT03401,LIVINGSTON,2,43975,Livingston city,,30,1990,6701,6496,20,102,293,3110,333,3436,1,7,0,17,40,2,5,62,0.0942122186495177,0.0969150174621653
MT01401,LEWISTOWN,2,43375,Lewistown city,,30,1990,6051,5890,5,58,298,2769,276,3160,0,5,0,2,32,1,2,26,0.107620079451065,0.0873417721518987
MT05602,LAUREL,2,42700,Laurel city,,30,1990,5686,5532,4,83,320,2638,288,2957,0,2,0,2,46,7,8,37,0.121304018195603,0.0973960094690565
MT04201,SIDNEY,2,67900,Sidney city,,30,1990,5217,4991,0,128,272,2441,301,2633,0,0,0,0,63,12,10,65,0.111429741909054,0.114318268135207
MT01101,GLENDIVE,2,31450,Glendive city,,30,1990,4802,4701,0,40,292,2272,296,2453,0,0,0,0,18,3,3,22,0.128521126760563,0.120668569099062
MT01502,WHITEFISH,2,79825,Whitefish city,,30,1990,4368,4248,2,62,264,2105,225,2187,0,3,0,0,42,4,4,20,0.12541567695962,0.102880658436214
MT00101,DILLON,2,20800,Dillon city,,30,1990,3991,3849,5,43,364,1894,364,1977,1,2,1,3,23,4,6,20,0.192185850052798,0.184117349519474
MT05301,GLASGOW,2,31075,Glasgow city,,30,1990,3572,3321,4,36,180,1584,147,1757,0,2,0,2,15,2,0,21,0.113636363636364,0.0836653386454183
MT01602,BELGRADE,2,4975,Belgrade city,,30,1990,3411,3319,3,57,217,1656,237,1713,0,0,0,3,32,8,5,25,0.131038647342995,0.13835376532399302
MT01802,CUT BANK,2,18775,Cut Bank city,,30,1990,3329,2959,2,10,144,1425,145,1540,0,1,0,1,3,0,2,7,0.101052631578947,0.0941558441558442
MT02401,POLSON,2,58750,Polson city,,30,1990,3283,2773,4,62,131,1267,163,1528,1,3,0,1,39,8,6,23,0.103393843725335,0.106675392670157
MT01501,COLUMBIA FALLS,2,16600,Columbia Falls city,,30,1990,2942,2814,1,48,170,1367,185,1490,0,1,0,0,18,4,7,30,0.12435991221653303,0.124161073825503
MT03701,CONRAD,2,17275,Conrad city,,30,1990,2891,2805,4,27,159,1361,134,1457,0,4,0,0,11,1,1,16,0.116825863335783,0.0919698009608785
MT04101,HAMILTON,2,33775,Hamilton city,,30,1990,2737,2667,1,39,118,1151,112,1552,0,0,0,1,21,8,2,18,0.10251954821894,0.0721649484536082
MT02701,LIBBY,2,43450,Libby city,,30,1990,2532,2446,3,33,134,1139,134,1335,0,0,0,3,19,2,1,14,0.11764705882352902,0.100374531835206
MT04601,PLENTYWOOD,2,58375,Plentywood city,,30,1990,2136,2101,0,19,77,985,100,1126,0,0,0,0,11,3,2,8,0.0781725888324873,0.088809946714032
MT00501,RED LODGE,2,61525,Red Lodge city,,30,1990,1958,1913,1,35,60,875,86,1062,0,1,0,0,19,3,2,16,0.0685714285714286,0.0809792843691149
MT01301,BAKER,2,3475,Baker city,,30,1990,1818,1796,0,6,68,877,89,922,0,0,0,0,3,2,0,3,0.0775370581527936,0.096529284164859
MT00801,FORT BENTON,2,28000,Fort Benton city,,30,1990,1660,1634,1,13,66,776,72,869,0,0,0,1,4,2,0,9,0.0850515463917526,0.0828538550057537
MT02402,RONAN CITY,2,64150,Ronan city,,30,1990,1547,1134,0,47,53,511,62,641,0,0,0,0,26,5,3,21,0.103718199608611,0.0967238689547582
MT00301,CHINOOK,2,14575,Chinook city,,30,1990,1512,1407,0,10,67,666,60,745,0,0,0,0,6,1,2,4,0.100600600600601,0.0805369127516778
MT04503,THOMPSON FALLS,2,73825,Thompson Falls city,,30,1990,1319,1282,3,14,99,652,80,640,0,1,0,2,5,2,1,9,0.151840490797546,0.125
MT02201,BOULDER,2,8575,Boulder town,,30,1990,1316,1242,1,18,89,628,57,627,0,2,0,0,15,2,0,3,0.14171974522293,0.0909090909090909
MT01603,THREE FORKS,2,73975,Three Forks town,,30,1990,1203,1173,0,9,91,614,57,567,0,0,0,0,4,0,0,5,0.148208469055375,0.100529100529101
MT02702,EUREKA,2,24850,Eureka town,,30,1990,1043,1009,0,12,49,492,54,527,0,0,0,0,3,0,0,9,0.0995934959349594,0.10246679316888
MT01605,MANHATTAN,2,47575,Manhattan town,,30,1990,1034,1020,0,3,58,516,46,507,0,0,0,0,2,0,0,1,0.112403100775194,0.0907297830374754
MT04504,PLAINS,2,58150,Plains town,,30,1990,992,932,1,37,59,490,46,473,0,0,0,1,19,4,4,18,0.120408163265306,0.0972515856236787
MT02703,TROY,2,75025,Troy city,,30,1990,953,915,1,15,49,468,58,458,1,1,0,0,5,0,3,10,0.104700854700855,0.12663755458515302
MT01604,WEST YELLOWSTONE,2,79525,West Yellowstone town,,30,1990,913,893,0,7,50,489,46,409,0,0,0,0,4,1,0,3,0.102249488752556,0.112469437652812
MT02403,SAINT IGNATIUS,2,65275,St. Ignatius town,,30,1990,778,462,0,20,25,234,21,235,0,0,0,0,8,2,2,12,0.106837606837607,0.0893617021276596
MT00702,,2,5275,Belt city,,30,1990,571,533,1,18,20,252,23,281,0,1,0,0,9,2,1,9,0.0793650793650794,0.0818505338078292
NB00100,ADAMS,1,99001,Adams County,1.0,31,1990,29625,28922,181,303,2052,14023,2061,15061,47,116,20,65,170,39,21,133,0.146331027597518,0.136843503087444
NB00200,ANTELOPE,1,99003,Antelope County,3.0,31,1990,7965,7928,2,5,411,3892,377,4038,0,1,0,1,2,0,0,3,0.105601233299075,0.0933630510153541
NB00600,BOONE,1,99011,Boone County,11.0,31,1990,6667,6636,1,17,352,3322,275,3326,0,1,1,1,6,0,2,11,0.105960264900662,0.0826819001803969
NB00700,BOX BUTTE,1,99013,Box Butte County,13.0,31,1990,13130,12022,49,722,649,6166,681,6335,6,25,4,24,372,59,74,350,0.10525462212131,0.10749802683504303
NB00900,BROWN,1,99017,Brown County,17.0,31,1990,3657,3617,1,21,185,1751,171,1885,0,1,0,0,15,4,2,6,0.105653912050257,0.0907161803713528
NB01000,BUFFALO,1,99019,Buffalo County,19.0,31,1990,37447,35992,161,1023,4155,17678,4195,18752,65,113,19,53,546,147,91,477,0.235037900214956,0.22370947098976104
NB01100,BURT,1,99021,Burt County,21.0,31,1990,7868,7708,8,74,399,3751,330,3998,0,7,0,1,46,11,4,28,0.106371634230872,0.0825412706353177
NB01200,BUTLER,1,99023,Butler County,23.0,31,1990,8601,8542,10,20,477,4247,416,4313,1,6,1,4,8,3,1,12,0.112314574994113,0.0964525852075122
NB01300,CASS,1,99025,Cass County,25.0,31,1990,21318,20909,39,195,1295,10512,1297,10521,0,20,3,22,103,18,14,92,0.123192541856925,0.123277255013782
NB01400,CEDAR,1,99027,Cedar County,27.0,31,1990,10131,10085,6,17,598,5041,528,5058,1,5,0,1,9,3,2,8,0.11862725649672698,0.104389086595492
NB01600,CHERRY,1,99031,Cherry County,31.0,31,1990,6307,6091,2,24,317,3043,276,3064,0,2,0,1,9,0,3,15,0.104173512980611,0.0900783289817232
NB01700,CHEYENNE,1,99033,Cheyenne County,33.0,31,1990,9494,9090,6,317,528,4463,461,4787,2,4,0,4,157,24,20,160,0.11830607214877903,0.0963024858993106
NB01800,CLAY,1,99035,Clay County,35.0,31,1990,7123,7050,1,43,402,3432,336,3635,1,1,0,0,18,2,5,25,0.117132867132867,0.0924346629986245
NB01900,COLFAX,1,99037,Colfax County,37.0,31,1990,9139,8878,3,224,504,4424,442,4578,0,3,0,0,159,60,16,65,0.113924050632911,0.0965487112276103
NB02000,CUMING,1,99039,Cuming County,39.0,31,1990,10117,10064,8,15,577,4988,518,5088,2,6,0,2,3,1,2,12,0.115677626303128,0.101808176100629
NB02100,CUSTER,1,99041,Custer County,41.0,31,1990,12270,12104,3,84,598,5878,569,6274,0,1,0,2,38,2,6,46,0.101735284110242,0.090691743704176
NB02200,DAKOTA,1,99043,Dakota County,43.0,31,1990,16742,14996,74,1016,1045,7621,987,7860,11,44,3,32,565,121,89,451,0.137121112714867,0.12557251908396902
NB02300,DAWES,1,99045,Dawes County,45.0,31,1990,9021,8409,53,142,970,4159,907,4333,29,42,5,13,75,20,16,67,0.233229141620582,0.209323794138011
NB02400,DAWSON,1,99047,Dawson County,47.0,31,1990,19940,19164,11,663,1098,9474,1079,10055,1,8,1,7,330,62,51,333,0.11589613679544,0.107309796121333
NB02500,DEUEL,1,99049,Deuel County,49.0,31,1990,2237,2118,1,102,120,1088,89,1097,0,0,0,1,52,7,8,50,0.110294117647059,0.081130355515041
NB02600,DIXON,1,99051,Dixon County,51.0,31,1990,6143,6121,4,4,357,3006,321,3118,0,3,1,1,1,0,0,3,0.1187624750499,0.10295060936497802
NB02700,DODGE,1,99053,Dodge County,53.0,31,1990,34500,33979,63,223,2163,16296,2247,17836,32,52,7,21,107,24,21,116,0.132731958762887,0.125981161695447
NB02800,DOUGLAS,1,99055,Douglas County,55.0,31,1990,416444,353374,45104,11368,24626,173395,25504,186043,3727,21341,3955,24200,6021,1224,985,5347,0.14202254966982902,0.137086587509339
NB02900,DUNDY,1,99057,Dundy County,57.0,31,1990,2582,2559,0,15,133,1241,129,1327,0,0,0,0,8,0,3,7,0.107171635777599,0.0972117558402412
NB03000,FILLMORE,1,99059,Fillmore County,59.0,31,1990,7103,7014,13,35,366,3420,350,3622,1,5,6,9,17,7,5,18,0.107017543859649,0.0966316951960243
NB03100,FRANKLIN,1,99061,Franklin County,61.0,31,1990,3938,3908,6,8,181,1888,157,2027,0,2,0,4,5,1,0,3,0.0958686440677966,0.0774543660582141
NB03200,FRONTIER,1,99063,Frontier County,63.0,31,1990,3101,3062,1,19,161,1525,145,1549,0,1,0,0,10,3,1,9,0.105573770491803,0.0936087798579729
NB03300,FURNAS,1,99065,Furnas County,65.0,31,1990,5553,5490,2,37,268,2646,225,2869,0,4,0,0,18,3,4,19,0.101284958427816,0.0784245381666086
NB03400,GAGE,1,99067,Gage County,67.0,31,1990,22794,22459,45,110,1278,10788,1204,11742,8,29,1,16,53,4,9,57,0.118464961067853,0.102537898143417
NB03500,GARDEN,1,99069,Garden County,69.0,31,1990,2460,2445,0,15,102,1181,103,1274,0,0,0,0,6,0,1,9,0.0863674851820491,0.0808477237048666
NB03700,,1,99073,Gosper County,73.0,31,1990,1928,1918,0,9,99,977,74,950,0,0,0,0,4,1,0,5,0.101330603889458,0.0778947368421053
NB04000,HALL,1,99079,Hall County,79.0,31,1990,48925,45986,134,2116,2998,22812,3053,24451,13,81,14,64,1141,258,191,975,0.131422058565667,0.12486196883563
NB04100,HAMILTON,1,99081,Hamilton County,81.0,31,1990,8862,8766,9,57,477,4304,440,4507,0,5,1,4,19,4,4,38,0.110827137546468,0.0976259152429554
NB04200,HARLAN,1,99083,Harlan County,83.0,31,1990,3810,3800,2,5,173,1828,133,1976,0,1,0,1,1,0,1,4,0.0946389496717724,0.0673076923076923
NB04500,HOLT,1,99089,Holt County,89.0,31,1990,12599,12526,3,23,700,6242,590,6295,0,1,0,2,9,5,4,14,0.112143543735982,0.0937251787132645
NB04700,HOWARD,1,99093,Howard County,93.0,31,1990,6055,6000,1,42,338,2944,343,3076,0,1,0,0,19,2,3,23,0.114809782608696,0.111508452535761
NB04800,JEFFERSON,1,99095,Jefferson County,95.0,31,1990,8759,8646,2,81,445,4206,436,4504,1,3,0,1,42,7,8,39,0.105801236329054,0.0968028419182948
NB04900,JOHNSON,1,99097,Johnson County,97.0,31,1990,4673,4522,1,47,223,2180,178,2361,0,0,0,1,26,6,6,21,0.102293577981651,0.0753917831427361
NB05000,KEARNEY,1,99099,Kearney County,99.0,31,1990,6629,6506,0,114,381,3262,345,3317,0,0,0,0,57,9,13,57,0.116799509503372,0.104009647271631
NB05100,KEITH,1,99101,Keith County,101.0,31,1990,8584,8185,10,336,430,4083,413,4320,1,4,1,6,165,27,23,171,0.105314719568944,0.0956018518518519
NB05300,KIMBALL,1,99105,Kimball County,105.0,31,1990,4108,3947,2,146,194,1999,164,2075,0,1,0,1,75,9,13,71,0.0970485242621311,0.0790361445783132
NB05400,KNOX,1,99107,Knox County,107.0,31,1990,9534,9025,0,9,432,4411,360,4620,0,0,0,0,3,1,1,6,0.097936975742462,0.0779220779220779
NB05500,LANCASTER,1,99109,Lancaster County,109.0,31,1990,213641,200521,4583,3938,19086,98449,19317,104214,561,2714,402,1945,2019,401,412,1919,0.193866875234893,0.185358972882722
