Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,P12BD001,P12BD002,P12BD003,P12BD004,P12BD005,P12BD006,P12BD007,P12BD008,P12BD009,P12BD010,P12BD011,P12BD012,P12BD013,P12BD014,P12BD015,P12BD016,P12BD017,P12BD018,P12BD019,P12BD020,P12BD021,P12BD022,P12BD023,P12BD024,P12BD025,P12BD026,P12BD027,P12BD028,P12BD029,P12BD030,P12BD031,P12BD032,P12BD033,P12BD034,P12BD035,P12BD036,P12BD037,P12BD038,P12BD039,P12BD040,P12BD041,P12BD042,P12BD043,P12BD044,P12BD045,P12BD046,P12BD047,P12BD048,P12BD049
3,71380,White Rock town,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71580,Whitewood city,,46,2010,7,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71940,Willow Lake city,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71980,Wilmot city,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72100,Winfred CDP,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72180,Winner city,,46,2010,6,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,72540,Wolsey town,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72620,Wood town,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72700,Woonsocket city,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72820,Worthing city,,46,2010,9,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,72900,Wounded Knee CDP,,46,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73020,Yale town,,46,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73060,Yankton city,,46,2010,299,271,1,3,5,1,2,3,4,10,56,63,57,33,20,7,3,3,0,0,0,0,0,0,0,28,1,3,3,5,1,0,0,0,3,2,1,3,2,2,0,0,0,0,0,1,0,0,1
3,00200,Adams city,,47,2010,20,14,0,0,0,0,0,0,0,1,0,0,0,1,3,5,2,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0
3,00240,Adamsville town,,47,2010,28,15,0,3,1,0,0,1,0,1,1,2,0,1,0,1,2,0,0,0,0,0,0,1,1,13,2,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,2
3,00440,Alamo town,,47,2010,390,174,10,7,20,7,4,7,6,6,10,5,7,12,14,20,6,2,9,2,7,3,6,4,0,216,14,17,13,10,6,2,3,4,9,11,17,11,15,17,16,3,5,3,9,10,6,4,11
3,00540,Alcoa city,,47,2010,1181,563,30,48,35,33,27,8,8,18,34,40,31,34,46,49,46,14,15,10,12,9,5,6,5,618,34,39,47,26,19,4,6,19,31,36,42,45,39,52,45,18,15,10,23,28,14,13,13
3,00620,Alexandria town,,47,2010,40,17,1,0,0,2,1,1,0,0,0,0,1,1,1,3,2,3,0,0,0,1,0,0,0,23,1,0,0,2,1,0,0,2,1,0,2,1,3,3,3,0,0,0,0,1,1,1,1
3,00640,Algood city,,47,2010,117,55,1,2,2,1,1,0,1,2,2,6,5,5,5,8,4,2,2,0,1,1,2,2,0,62,6,6,1,3,1,0,0,1,2,4,2,5,2,8,6,3,2,3,0,1,0,3,3
3,00660,Allardt city,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00940,Altamont town,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,01220,Andersonville CDP,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,01480,Apison CDP,,47,2010,24,12,1,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,12,1,0,0,4,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
3,01640,Ardmore city,,47,2010,42,26,2,1,3,2,0,0,0,0,0,1,3,1,2,1,2,1,0,1,2,1,2,1,0,16,1,1,0,0,1,0,0,0,0,1,1,2,2,1,1,0,2,0,1,1,1,0,0
3,01740,Arlington town,,47,2010,1594,776,48,51,92,72,17,12,6,22,27,47,67,81,69,61,34,17,16,6,3,13,9,4,2,818,49,51,78,53,15,3,9,18,33,64,95,87,76,61,39,11,12,5,8,23,14,6,8
3,02180,Ashland City town,,47,2010,160,79,7,8,4,3,4,0,0,4,3,5,10,3,4,4,5,1,2,3,1,2,3,3,0,81,3,5,4,0,0,0,1,0,9,6,7,5,4,9,6,6,3,0,3,1,2,4,3
3,02320,Athens city,,47,2010,1093,541,47,55,37,36,21,13,8,21,27,30,43,37,28,31,26,11,16,7,9,9,9,14,6,552,51,28,33,22,16,5,9,20,46,27,45,40,32,47,29,14,16,9,10,14,17,7,15
3,02340,Atoka town,,47,2010,921,430,32,31,42,36,16,5,4,14,20,27,24,50,35,35,28,7,9,1,2,5,4,1,2,491,26,44,62,43,10,4,6,12,20,36,32,54,47,42,19,5,6,7,5,6,3,1,1
3,02380,Atwood town,,47,2010,157,73,9,6,4,4,2,0,0,1,5,3,4,7,6,4,7,1,3,0,1,0,0,2,4,84,6,6,2,6,3,2,0,3,0,7,2,8,7,9,8,4,3,1,1,1,1,2,2
3,02400,Auburntown town,,47,2010,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,02780,Baileyton town,,47,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,03078,Baneberry city,,47,2010,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,03120,Banner Hill CDP,,47,2010,9,5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,03440,Bartlett city,,47,2010,8771,4201,262,373,449,340,143,45,53,112,168,217,322,415,333,297,255,91,101,44,45,57,27,14,38,4570,229,309,453,308,109,59,51,124,179,317,432,451,434,326,270,99,85,57,52,58,48,52,68
3,03680,Baxter town,,47,2010,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,03760,Bean Station city,,47,2010,18,8,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,10,1,2,0,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0
3,04240,Beersheba Springs town,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,04460,Bell Buckle town,,47,2010,14,8,0,0,3,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,04620,Belle Meade city,,47,2010,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,04720,Bells city,,47,2010,501,225,12,15,21,14,9,3,4,10,9,14,19,13,20,17,18,8,4,1,2,3,5,4,0,276,22,18,20,12,7,5,2,6,26,21,18,13,11,18,19,7,6,2,8,10,9,7,9
3,05040,Benton town,,47,2010,10,8,0,2,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,05140,Berry Hill city,,47,2010,30,19,0,0,1,1,0,0,0,5,1,4,1,1,2,0,0,2,0,0,0,0,1,0,0,11,1,0,1,0,0,0,0,0,2,1,1,0,1,2,1,0,0,0,0,1,0,0,0
3,05380,Bethel Springs town,,47,2010,121,51,5,2,4,2,3,0,2,1,5,5,0,4,3,2,7,0,0,2,0,3,0,1,0,70,3,5,1,8,2,3,1,4,3,2,5,2,8,4,8,2,1,0,2,1,5,0,0
3,05500,Bethpage CDP,,47,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,05860,Big Sandy town,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,06340,Blaine city,,47,2010,16,10,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,06640,Bloomingdale CDP,,47,2010,69,37,4,4,5,1,2,0,0,1,4,2,5,5,3,1,0,0,0,0,0,0,0,0,0,32,3,3,1,1,2,0,1,1,3,1,4,4,3,2,1,0,1,0,0,1,0,0,0
3,06740,Blountville CDP,,47,2010,76,72,0,0,0,0,4,2,5,10,13,8,11,7,7,2,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,06960,Bluff City city,,47,2010,19,15,0,0,4,0,0,0,0,0,2,0,0,1,5,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
3,07180,Bolivar city,,47,2010,3335,1515,138,134,156,89,55,30,27,58,94,91,73,92,92,99,92,27,49,19,29,30,14,15,12,1820,122,135,131,86,51,27,23,74,117,139,114,115,155,129,117,35,54,18,38,43,40,24,33
3,07280,Bon Aqua Junction CDP,,47,2010,29,13,0,3,0,2,1,0,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,16,3,1,1,0,1,0,0,2,4,1,0,0,2,0,0,1,0,0,0,0,0,0,0
3,07620,Bowman CDP,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,07840,Braden town,,47,2010,30,19,2,1,2,0,2,0,1,3,0,0,0,1,2,3,0,1,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,1,0,0,0
3,07860,Bradford town,,47,2010,74,35,4,0,2,3,2,0,1,2,0,1,2,6,2,1,3,2,3,1,0,0,0,0,0,39,2,0,3,3,0,0,1,1,1,2,2,3,4,4,2,3,3,3,0,1,1,0,0
3,08080,Bransford CDP,,47,2010,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,08280,Brentwood city,,47,2010,1099,561,33,51,63,51,11,2,5,15,20,17,28,47,48,50,40,22,19,10,12,11,3,0,3,538,27,53,59,31,10,3,2,11,14,19,37,48,49,53,45,19,12,8,9,12,9,1,7
3,08500,Brighton town,,47,2010,428,190,18,14,30,15,13,5,4,5,13,13,12,13,12,7,6,3,3,1,1,0,1,1,0,238,19,17,26,16,6,3,2,11,15,15,22,20,24,13,9,3,4,0,3,1,3,3,3
3,08540,Bristol city,,47,2010,904,478,21,36,37,22,18,15,9,20,32,24,26,30,51,31,33,10,13,12,9,11,9,4,5,426,32,23,27,26,17,2,9,15,20,21,25,29,30,27,22,13,12,10,12,15,12,10,17
3,08920,Brownsville city,,47,2010,6654,2892,260,314,274,178,103,42,38,127,179,184,131,177,198,192,201,62,55,28,33,36,32,31,17,3762,268,295,279,184,111,62,44,140,246,285,198,264,280,319,267,75,70,36,68,93,59,49,70
3,08960,Bruceton town,,47,2010,44,27,1,0,1,3,1,0,0,4,3,1,2,1,1,3,1,1,1,1,0,1,0,1,0,17,2,0,0,0,2,0,0,1,1,0,1,1,4,1,1,0,0,0,0,1,1,1,0
3,09560,Bulls Gap town,,47,2010,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,09860,Burlison town,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,09880,Burns town,,47,2010,23,10,1,1,1,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,13,1,0,2,1,0,0,0,0,2,1,0,1,1,1,1,0,0,0,0,2,0,0,0
3,10180,Byrdstown town,,47,2010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10440,Calhoun town,,47,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,10560,Camden city,,47,2010,148,66,4,4,4,7,4,1,0,3,5,5,1,3,5,7,3,2,4,1,0,1,0,2,0,82,4,3,5,4,6,2,1,1,4,4,9,8,11,4,5,1,1,1,1,2,0,4,1
3,11280,Carthage town,,47,2010,165,63,2,8,5,1,1,1,0,0,2,7,2,8,3,8,5,2,1,4,0,2,0,0,1,102,2,9,12,1,3,2,0,2,3,5,8,7,11,7,4,3,4,0,5,3,1,7,3
3,11360,Caryville town,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11440,Castalian Springs CDP,,47,2010,25,13,2,3,2,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,12,0,3,0,0,0,0,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,1,0
3,11980,Cedar Hill city,,47,2010,21,11,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,10,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,1,0,1,0,0,0
3,12100,Celina city,,47,2010,19,10,2,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,12380,Centertown town,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12420,Centerville town,,47,2010,131,62,1,2,2,0,1,0,0,3,2,2,3,5,5,7,3,3,4,2,5,4,6,1,1,69,1,5,5,1,0,0,0,0,4,2,3,1,5,8,8,4,4,1,4,5,2,5,1
3,12460,Central CDP,,47,2010,17,10,1,0,1,0,0,1,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3,12880,Chapel Hill town,,47,2010,57,25,0,1,2,0,0,1,1,0,4,2,0,3,3,1,1,2,2,0,0,1,0,1,0,32,2,0,1,1,0,0,0,0,0,1,3,1,4,5,1,2,2,1,3,1,0,1,3
3,13020,Charleston city,,47,2010,129,62,2,1,6,3,3,0,0,2,4,1,11,5,5,4,2,1,1,2,2,4,3,0,0,67,4,0,3,2,1,0,0,2,1,3,4,4,8,5,6,4,3,4,2,6,2,1,2
3,13080,Charlotte town,,47,2010,121,81,1,3,4,6,4,0,7,5,4,10,8,4,5,7,6,0,2,1,0,2,0,2,0,40,0,3,2,3,3,0,0,0,2,2,4,4,5,1,4,0,0,1,1,3,0,0,2
3,14000,Chattanooga city,,47,2010,58507,26629,2229,2139,2143,1446,1044,517,463,1188,1778,1608,1531,1567,1776,1873,1772,632,714,366,422,582,412,249,178,31878,2147,2038,2145,1406,1148,633,617,1391,2017,1891,1995,1980,2193,2366,2250,775,898,491,722,907,776,560,532
3,14220,Chesterfield CDP,,47,2010,10,5,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14980,Church Hill city,,47,2010,95,48,2,5,3,6,2,0,0,1,1,3,2,0,4,4,6,2,3,0,2,1,1,0,0,47,0,6,2,2,1,0,0,3,2,1,4,3,3,8,4,0,3,0,4,0,0,1,0
3,15120,Clarkrange CDP,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15140,Clarksburg town,,47,2010,15,6,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,9,0,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0
3,15160,Clarksville city,,47,2010,30798,14888,1380,1287,1315,852,531,304,251,848,1354,1085,1024,1037,1050,984,594,164,191,112,166,167,115,38,39,15910,1283,1290,1315,860,578,329,319,848,1396,1236,1182,1173,1149,964,673,206,236,136,167,227,144,88,111
3,15400,Cleveland city,,47,2010,3048,1520,112,120,94,77,72,41,48,111,118,97,121,80,110,90,77,30,25,17,23,18,20,12,7,1528,85,111,108,70,82,33,39,70,110,96,94,107,107,101,95,32,32,19,25,40,26,25,21
3,15480,Clifton city,,47,2010,909,885,1,0,2,2,10,8,18,88,191,162,127,106,85,47,24,3,3,2,3,0,1,0,2,24,0,1,1,0,0,1,0,1,0,0,3,1,4,3,1,1,0,1,0,3,1,0,2
3,15580,Clinton city,,47,2010,199,102,9,4,7,7,2,1,1,1,9,8,9,8,6,7,8,2,5,1,1,3,1,0,2,97,5,6,8,8,0,2,1,0,6,8,5,9,5,13,10,2,3,2,0,0,1,0,3
3,15880,Coalfield CDP,,47,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,15920,Coalmont city,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16300,Collegedale city,,47,2010,603,291,10,19,18,7,14,28,35,50,25,11,9,10,16,13,4,3,4,2,3,3,3,4,0,312,10,16,12,5,93,29,18,15,11,17,12,11,13,9,12,3,6,0,2,3,4,5,6
3,16420,Collierville town,,47,2010,4771,2191,146,206,247,140,72,25,21,50,104,84,157,189,213,167,154,46,55,31,24,36,12,5,7,2580,147,192,247,169,58,32,18,91,125,125,195,234,257,212,186,55,65,27,36,36,38,16,19
3,16480,Collinwood city,,47,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16500,Colonial Heights CDP,,47,2010,86,44,3,2,2,3,4,0,0,2,5,3,3,2,5,0,6,1,2,0,1,0,0,0,0,42,5,2,6,1,2,0,2,0,2,3,4,1,2,2,6,2,2,0,0,0,0,0,0
3,16540,Columbia city,,47,2010,7205,3279,290,272,315,192,145,64,56,135,208,202,168,181,224,252,189,74,76,28,45,65,48,27,23,3926,281,277,300,160,115,56,49,174,291,262,218,254,332,310,227,66,92,49,78,113,93,71,58
3,16920,Cookeville city,,47,2010,1029,578,27,27,18,9,67,37,22,62,73,45,42,28,30,30,17,9,14,3,4,4,5,3,2,451,35,44,28,17,53,28,15,28,38,35,19,12,16,20,22,4,5,2,5,8,8,6,3
3,16980,Coopertown town,,47,2010,95,46,7,4,4,4,0,0,2,2,1,3,2,3,2,7,1,1,0,0,0,2,1,0,0,49,2,4,5,2,2,1,0,1,1,4,4,4,6,4,3,2,1,0,0,2,1,0,0
3,17000,Copperhill city,,47,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17180,Cornersville town,,47,2010,27,14,0,1,1,1,0,0,1,0,1,0,0,3,4,0,0,0,0,0,2,0,0,0,0,13,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,1,2
3,17340,Cottage Grove town,,47,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17420,Cottontown CDP,,47,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,17680,Covington city,,47,2010,4612,2068,235,235,228,135,90,27,47,89,140,136,84,113,118,122,100,28,26,17,27,26,20,13,12,2544,235,227,239,132,80,36,42,138,172,194,150,162,182,143,126,31,55,29,19,38,37,36,41
3,17700,Cowan city,,47,2010,194,94,3,1,2,4,9,1,0,4,4,4,4,9,7,12,13,1,6,4,4,0,0,2,0,100,6,1,7,6,1,2,1,5,3,1,6,7,10,8,9,1,4,4,4,1,6,5,2
3,17840,Crab Orchard city,,47,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18420,Cross Plains city,,47,2010,59,31,3,1,2,3,0,0,0,0,3,2,1,3,3,5,3,0,0,1,1,0,0,0,0,28,4,1,2,1,0,0,0,1,4,1,2,3,1,3,2,0,0,1,0,1,0,1,0
3,18540,Crossville city,,47,2010,53,36,5,6,2,5,0,0,0,2,2,3,2,2,1,1,3,0,0,0,1,0,1,0,0,17,5,1,1,2,0,0,0,0,2,1,1,0,2,1,0,0,1,0,0,0,0,0,0
3,18620,Crump city,,47,2010,12,8,0,0,0,0,0,0,0,1,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,18820,Cumberland City town,,47,2010,32,14,0,1,3,2,0,0,1,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,18,2,1,2,0,0,1,1,2,1,1,0,0,0,2,0,0,0,1,1,0,3,0,0
3,18880,Cumberland Gap town,,47,2010,21,19,0,0,0,0,0,0,0,3,9,5,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19380,Dandridge town,,47,2010,121,86,0,3,5,31,10,0,1,4,4,5,5,4,1,5,3,1,1,1,1,0,0,1,0,35,1,2,2,0,1,0,0,2,3,1,3,2,3,3,0,2,3,1,1,3,2,0,0
3,19500,Darden CDP,,47,2010,6,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,19700,Dayton city,,47,2010,346,175,9,9,9,8,10,11,5,9,16,6,10,19,7,13,12,1,3,1,6,7,2,0,2,171,15,10,9,6,9,4,1,13,14,7,7,11,10,15,7,3,1,1,3,11,1,6,7
3,19880,Decatur town,,47,2010,9,5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3,19900,Decaturville town,,47,2010,111,53,1,2,4,3,2,0,0,2,2,4,3,6,9,5,3,1,2,4,0,0,0,0,0,58,2,6,7,3,2,0,0,0,1,5,3,8,2,3,5,2,1,5,1,1,0,1,0
3,19920,Decherd city,,47,2010,279,132,7,9,10,4,9,2,4,2,2,11,8,12,15,10,6,4,5,1,3,4,2,1,1,147,4,9,10,9,4,0,0,6,7,11,16,5,11,8,15,5,4,5,5,2,6,3,2
3,20620,Dickson city,,47,2010,1280,620,42,45,56,28,22,5,9,27,36,50,33,61,45,58,39,7,16,12,5,11,5,6,2,660,50,46,46,40,15,12,9,26,43,28,49,38,53,73,33,13,15,14,13,17,12,7,8
3,20930,Dodson Branch CDP,,47,2010,7,4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,21400,Dover city,,47,2010,27,16,0,0,1,0,0,0,0,2,0,3,1,2,3,2,1,0,0,0,0,1,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,3
3,21420,Dowelltown town,,47,2010,23,9,3,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,14,0,0,1,1,0,1,0,1,1,0,1,3,0,1,2,0,0,0,0,2,0,0,0
