place_fips,STATEFP,Govt_level
99291,48,1
99291,48,1
99291,48,1
99291,48,1
99291,48,1
18476,48,2
99339,48,1
99473,48,1
99473,48,1
99473,48,1
99027,48,1
99027,48,1
99027,48,1
99027,48,1
99099,48,1
99099,48,1
99099,48,1
99099,48,1
99479,48,1
99479,48,1
99479,48,1
99183,48,1
99183,48,1
99183,48,1
22192,48,2
99203,48,1
99203,48,1
99203,48,1
99459,48,1
99459,48,1
99459,48,1
99459,48,1
99303,48,1
99303,48,1
99303,48,1
99303,48,1
99215,48,1
99215,48,1
99215,48,1
99215,48,1
99135,48,1
99135,48,1
99135,48,1
99135,48,1
51000,48,5
99329,48,1
99451,48,1
99451,48,1
99451,48,1
99029,48,1
99029,48,1
99091,48,1
99091,48,1
99187,48,1
99187,48,1
99187,48,1
99187,48,1
99493,48,1
99493,48,1
99493,48,1
99181,48,1
99181,48,1
99181,48,1
99181,48,1
99181,48,1
99181,48,1
99181,48,1
31616,48,2
73328,48,2
99037,48,1
99037,48,1
99037,48,1
99037,48,1
99037,48,1
99037,48,1
99423,48,1
99423,48,1
99423,48,1
99469,48,1
99469,48,1
99469,48,1
99469,48,1
99309,48,1
99309,48,1
99309,48,1
99309,48,1
99309,48,1
99309,48,1
99309,48,1
99009,48,1
99009,48,1
99009,48,1
99009,48,1
99485,48,1
99485,48,1
99485,48,1
99485,48,1
99001,48,1
99001,48,1
99001,48,1
99001,48,1
99003,48,1
99003,48,1
99003,48,1
99005,48,1
99005,48,1
99005,48,1
99005,48,1
99007,48,1
99007,48,1
99013,48,1
99013,48,1
99013,48,1
99013,48,1
99015,48,1
99015,48,1
99015,48,1
99015,48,1
99017,48,1
99017,48,1
99017,48,1
99019,48,1
99019,48,1
99025,48,1
99025,48,1
99025,48,1
99025,48,1
99031,48,1
99031,48,1
99033,48,1
99035,48,1
99035,48,1
99043,48,1
99043,48,1
99043,48,1
99047,48,1
99047,48,1
99047,48,1
99047,48,1
99049,48,1
99049,48,1
99049,48,1
99049,48,1
99051,48,1
99051,48,1
99051,48,1
99051,48,1
99053,48,1
99053,48,1
99057,48,1
99057,48,1
99057,48,1
99057,48,1
99057,48,1
99059,48,1
99059,48,1
99063,48,1
99067,48,1
99067,48,1
99067,48,1
99067,48,1
99069,48,1
99073,48,1
99073,48,1
99073,48,1
99073,48,1
99075,48,1
99077,48,1
99079,48,1
99081,48,1
99081,48,1
99083,48,1
99087,48,1
99089,48,1
99089,48,1
99089,48,1
99089,48,1
99097,48,1
99103,48,1
99103,48,1
99103,48,1
99105,48,1
99109,48,1
99109,48,1
99109,48,1
99111,48,1
99115,48,1
99119,48,1
99119,48,1
99123,48,1
99123,48,1
99127,48,1
99127,48,1
99127,48,1
99127,48,1
99129,48,1
99131,48,1
99131,48,1
99131,48,1
99131,48,1
99133,48,1
99133,48,1
99133,48,1
99133,48,1
99137,48,1
99143,48,1
99143,48,1
99145,48,1
99145,48,1
99145,48,1
99145,48,1
99147,48,1
99147,48,1
99147,48,1
99149,48,1
99149,48,1
99149,48,1
99153,48,1
99159,48,1
99161,48,1
99161,48,1
99161,48,1
99161,48,1
99163,48,1
99163,48,1
99163,48,1
99163,48,1
99169,48,1
99169,48,1
99171,48,1
99171,48,1
99173,48,1
99175,48,1
99175,48,1
99177,48,1
99177,48,1
99177,48,1
99179,48,1
99179,48,1
99179,48,1
99185,48,1
99185,48,1
99185,48,1
99193,48,1
99197,48,1
99205,48,1
99207,48,1
99217,48,1
99217,48,1
99217,48,1
99219,48,1
99219,48,1
99219,48,1
99225,48,1
99225,48,1
99227,48,1
99227,48,1
99227,48,1
99229,48,1
99229,48,1
99229,48,1
99229,48,1
99233,48,1
99239,48,1
99241,48,1
99241,48,1
99241,48,1
99241,48,1
99241,48,1
99241,48,1
99243,48,1
99247,48,1
99247,48,1
99247,48,1
99249,48,1
99249,48,1
99249,48,1
99249,48,1
99249,48,1
99253,48,1
99255,48,1
99255,48,1
99255,48,1
99255,48,1
99259,48,1
99259,48,1
99261,48,1
99261,48,1
99261,48,1
99261,48,1
99265,48,1
99265,48,1
99265,48,1
99267,48,1
99271,48,1
99273,48,1
99273,48,1
99273,48,1
99273,48,1
99275,48,1
99277,48,1
99277,48,1
99277,48,1
99277,48,1
99279,48,1
99281,48,1
99281,48,1
99281,48,1
99283,48,1
99283,48,1
99283,48,1
99283,48,1
99285,48,1
99285,48,1
99285,48,1
99285,48,1
99287,48,1
99287,48,1
99289,48,1
99289,48,1
99289,48,1
99293,48,1
99293,48,1
72788,48,2
99297,48,1
99297,48,1
99297,48,1
99297,48,1
99299,48,1
99299,48,1
99299,48,1
99299,48,1
99301,48,1
99301,48,1
99307,48,1
99313,48,1
99313,48,1
99313,48,1
99315,48,1
99315,48,1
99315,48,1
99315,48,1
99317,48,1
99321,48,1
99321,48,1
99321,48,1
99321,48,1
99321,48,1
99323,48,1
99323,48,1
99323,48,1
99323,48,1
99325,48,1
99325,48,1
99325,48,1
99325,48,1
99327,48,1
99331,48,1
99331,48,1
99331,48,1
99331,48,1
99337,48,1
99337,48,1
99343,48,1
99343,48,1
99343,48,1
99347,48,1
99349,48,1
99349,48,1
99351,48,1
99351,48,1
99351,48,1
99351,48,1
99357,48,1
99363,48,1
99365,48,1
99365,48,1
99371,48,1
99371,48,1
99371,48,1
99371,48,1
99373,48,1
99373,48,1
99373,48,1
99373,48,1
99377,48,1
99377,48,1
99379,48,1
99385,48,1
99385,48,1
99385,48,1
99387,48,1
99387,48,1
99387,48,1
99389,48,1
99389,48,1
99389,48,1
99389,48,1
99391,48,1
99391,48,1
99391,48,1
99391,48,1
99395,48,1
99395,48,1
99395,48,1
99399,48,1
99399,48,1
99399,48,1
99401,48,1
99401,48,1
99401,48,1
99401,48,1
99401,48,1
99403,48,1
99403,48,1
99405,48,1
99407,48,1
99411,48,1
99415,48,1
99419,48,1
99419,48,1
99419,48,1
99419,48,1
99419,48,1
99421,48,1
99425,48,1
99425,48,1
99427,48,1
99427,48,1
99427,48,1
99427,48,1
99427,48,1
99427,48,1
40288,48,2
99429,48,1
99433,48,1
99437,48,1
99443,48,1
99445,48,1
99447,48,1
99449,48,1
99455,48,1
99455,48,1
99455,48,1
99455,48,1
99457,48,1
99457,48,1
99457,48,1
99461,48,1
99461,48,1
99461,48,1
99461,48,1
99463,48,1
99463,48,1
99463,48,1
99463,48,1
99463,48,1
99463,48,1
99465,48,1
99465,48,1
99465,48,1
99465,48,1
99467,48,1
99467,48,1
99467,48,1
99467,48,1
99471,48,1
99471,48,1
99471,48,1
99471,48,1
99475,48,1
99475,48,1
99477,48,1
99481,48,1
99481,48,1
99481,48,1
99483,48,1
99483,48,1
99487,48,1
99487,48,1
51000,48,5
99489,48,1
99489,48,1
99489,48,1
99489,48,1
99489,48,1
45228,48,2
99495,48,1
99495,48,1
99497,48,1
99497,48,1
99497,48,1
99499,48,1
99499,48,1
99501,48,1
99501,48,1
99503,48,1
99503,48,1
99505,48,1
99505,48,1
99505,48,1
99505,48,1
99507,48,1
99507,48,1
99507,48,1
99507,48,1
98000,48,0
99001,48,1
54708,48,2
27300,48,2
23140,48,2
99003,48,1
3216,48,2
99005,48,1
20308,48,2
35492,48,2
45072,48,2
999999,48,5
99005,48,1
80728,48,2
99007,48,1
3600,48,2
62804,48,2
99009,48,1
34532,48,2
99011,48,1
99013,48,1
45288,48,2
58280,48,2
59084,48,2
38116,48,2
99015,48,1
7432,48,2
66464,48,2
76240,48,2
65372,48,2
66464,48,5
99017,48,1
49968,48,2
99019,48,1
5528,48,2
99019,48,1
99019,48,1
99021,48,1
5864,48,2
23044,48,2
68456,48,2
99023,48,1
66968,48,2
99025,48,1
7192,48,2
99027,48,1
5732,48,2
7492,48,2
32312,48,2
39148,48,2
51708,48,2
62924,48,2
72176,48,2
39148,48,5
49392,48,2
34508,48,2
39148,48,5
43066,48,2
73748,48,2
99029,48,1
1600,48,2
5384,48,2
13276,48,2
16468,48,2
23272,48,2
33968,48,2
34628,48,2
39448,48,2
42388,48,2
53988,48,2
67268,48,2
72296,48,2
74408,48,2
79672,48,2
43096,48,2
65000,48,0
65000,48,0
999999,48,5
65000,48,5
66704,48,2
68708,48,2
31100,48,2
999999,48,5
99029,48,1
99029,48,1
99029,48,1
33146,48,2
65000,48,9
65000,48,5
999999,48,5
65000,48,9
999999,48,5
999999,48,5
65000,48,2
999999,48,5
25168,48,2
66128,48,5
99029,48,4
99031,48,1
8536,48,2
37780,48,2
99033,48,1
99035,48,1
15472,48,2
74732,48,2
47760,48,2
99037,48,1
19648,48,2
47088,48,2
50352,48,2
50808,48,2
72368,48,2
76096,48,2
34736,48,2
72368,48,5
72368,48,5
99039,48,1
2272,48,2
3264,48,2
15652,48,2
19120,48,2
27420,48,2
40588,48,2
46500,48,2
56348,48,2
61904,48,2
71492,48,2
77416,48,2
2272,48,5
10072,48,2
10648,48,2
37984,48,2
71384,48,2
54528,48,2
36092,48,2
34502,48,2
2272,48,5
99041,48,1
10912,48,2
15976,48,2
99041,48,1
15976,48,0
99041,48,1
99043,48,1
2104,48,2
2104,48,0
19972,48,0
99045,48,1
67904,48,2
99047,48,1
25368,48,2
99049,48,1
5552,48,2
10780,48,2
21904,48,2
99051,48,1
11836,48,2
68720,48,2
99053,48,1
11464,48,2
46584,48,2
7864,48,2
30584,48,2
99053,48,1
34862,48,1
99053,48,1
99055,48,1
43240,48,2
45096,48,2
46848,48,2
99057,48,1
58568,48,2
58916,48,2
66416,48,2
99059,48,1
5336,48,2
17816,48,2
15676,48,2
99061,48,1
10768,48,2
16204,48,2
32372,48,2
40204,48,2
44116,48,2
58892,48,2
59540,48,2
62180,48,2
65036,48,2
65768,48,2
10768,48,5
69140,48,2
32372,48,0
32372,48,2
10768,48,5
99063,48,1
57908,48,2
99065,48,1
54960,48,2
99067,48,1
4516,48,2
35300,48,2
42844,48,2
60080,48,2
99069,48,1
20464,48,2
32576,48,2
50496,48,2
99071,48,1
49068,48,2
99073,48,1
37216,48,2
63848,48,2
2188,48,2
77176,48,2
18152,48,2
99075,48,1
14668,48,2
99077,48,1
33284,48,2
99079,48,1
49464,48,2
99081,48,1
99083,48,1
15916,48,2
65672,48,2
99085,48,1
1924,48,2
13684,48,2
25488,48,2
27684,48,2
45744,48,2
58016,48,2
80356,48,2
59576,48,2
99085,48,1
99085,48,1
47496,48,2
50100,48,2
55152,48,2
41800,48,2
99087,48,1
77152,48,2
99089,48,1
16168,48,2
21844,48,2
77020,48,2
99089,48,1
99091,48,1
50820,48,2
99091,48,1
99091,48,1
28248,48,2
99093,48,1
16192,48,2
19672,48,2
99093,48,1
99095,48,1
22552,48,2
99095,48,1
99095,48,1
99097,48,1
27984,48,2
49932,48,2
99097,48,1
74756,48,2
99099,48,1
16624,48,2
29168,48,2
26700,48,99
99101,48,1
54600,48,2
99103,48,1
17516,48,2
99105,48,1
99107,48,1
17768,48,2
44032,48,2
60356,48,2
99109,48,1
75032,48,2
99111,48,1
18524,48,2
99113,48,1
1240,48,2
5372,48,2
13024,48,2
13492,48,2
15796,48,2
16612,48,2
20092,48,2
21628,48,2
25452,48,2
29000,48,2
30464,48,2
33824,48,2
35612,48,2
37000,48,2
999999,48,1
41212,48,2
47892,48,2
61796,48,2
64064,48,2
66428,48,2
74492,48,2
79576,48,2
19000,48,0
99113,48,1
61796,48,0
47892,48,5
19000,48,5
63572,48,2
19000,48,5
37000,48,5
99113,48,1
99113,48,1
99113,48,1
99113,48,1
19000,48,5
25452,48,5
29840,48,2
99113,48,4
19000,48,9
19000,48,9
999999,48,4
19000,48,5
54444,48,2
999999,48,5
99115,48,1
41164,48,2
99117,48,1
33320,48,2
99119,48,1
16564,48,2
99121,48,1
3768,48,2
19972,48,2
38332,48,2
39928,48,2
40516,48,2
42508,48,2
57476,48,2
65408,48,2
19972,48,0
19972,48,0
26232,48,2
43012,48,2
4600,48,2
72530,48,2
99121,48,1
33848,48,2
16696,48,2
21028,48,2
53130,48,2
33476,48,2
62504,48,2
46782,48,2
73710,48,2
39916,48,2
99123,48,1
18092,48,2
80584,48,2
99125,48,1
69848,48,2
99127,48,1
12988,48,2
99129,48,1
15112,48,2
99131,48,1
7528,48,2
65180,48,2
27432,48,2
99133,48,1
15004,48,2
22132,48,2
30308,48,2
60632,48,2
62252,48,2
99135,48,1
53388,48,2
53388,48,0
99135,48,5
99137,48,1
99139,48,1
24348,48,2
25752,48,2
29036,48,2
37072,48,2
48096,48,2
48408,48,2
54744,48,2
61196,48,2
76816,48,2
99141,48,1
3432,48,2
24000,48,2
24000,48,0
99141,48,1
24000,48,5
999999,48,5
34832,48,2
68636,48,2
24000,48,5
99143,48,1
21484,48,2
70208,48,2
70208,48,0
99145,48,1
44176,48,2
46740,48,2
63188,48,2
99147,48,1
9328,48,2
34700,48,2
40180,48,2
66008,48,2
73592,48,2
42352,48,2
22516,48,2
99149,48,1
40276,48,2
66188,48,2
99149,48,1
26028,48,2
12916,48,2
99151,48,1
63464,48,2
99153,48,1
26268,48,2
43252,48,2
99155,48,1
99157,48,1
48804,48,2
61892,48,2
63284,48,2
69908,48,2
70808,48,2
50628,48,2
99157,48,1
38848,48,2
3708,48,2
47335,48,2
27876,48,2
99157,48,5
99159,48,1
49860,48,2
99161,48,1
25104,48,2
72020,48,2
80296,48,2
99163,48,1
56384,48,2
20428,48,2
99165,48,1
66440,48,2
66764,48,2
99167,48,1
15328,48,2
20344,48,2
27648,48,2
28068,48,2
34220,48,2
38776,48,2
41116,48,2
41980,48,2
72392,48,2
28068,48,0
99167,48,1
28068,48,0
99167,48,1
99167,48,1
37252,48,2
999999,48,99
65726,48,2
6060,48,2
999999,48,5
999999,48,4
41116,48,5
65726,48,5
72989,48,2
999999,48,5
99169,48,1
59012,48,2
99171,48,1
27348,48,2
99173,48,1
99175,48,1
30080,48,2
99177,48,1
30116,48,2
76024,48,2
99179,48,1
54912,48,2
99181,48,1
16036,48,2
19900,48,2
59132,48,2
67496,48,2
74924,48,2
78532,48,2
78628,48,2
7420,48,2
35084,48,2
19900,48,5
73112,48,2
99183,48,1
29660,48,2
39124,48,2
43888,48,2
78436,48,2
99183,48,1
39124,48,5
99185,48,1
50472,48,2
99187,48,1
46692,48,2
66128,48,2
66644,48,2
14920,48,2
99189,48,1
160,48,2
31820,48,2
56996,48,2
57980,48,2
99189,48,1
99191,48,1
47616,48,2
45120,48,2
99193,48,1
31952,48,2
33548,48,2
99195,48,1
31412,48,2
69476,48,2
99197,48,1
14680,48,2
60044,48,2
99199,48,1
39868,48,2
67832,48,2
68828,48,2
45120,48,2
99201,48,1
6128,48,2
7300,48,2
19624,48,2
23164,48,2
27996,48,2
35348,48,2
37156,48,2
37612,48,2
41440,48,2
49380,48,2
56000,48,2
66392,48,2
67688,48,2
69020,48,2
69272,48,2
69812,48,2
71960,48,2
73316,48,2
57800,48,2
76948,48,2
77956,48,2
38476,48,2
50376,48,2
35000,48,0
99201,48,1
35000,48,0
35000,48,0
35000,48,5
35000,48,5
35000,48,9
999999,48,0
33068,48,2
35000,48,0
999999,48,5
35000,48,5
99201,48,1
99201,48,1
99201,48,1
35000,48,5
35000,48,4
35000,48,0
99201,48,5
999999,48,5
35000,48,9
999999,48,5
23164,48,2
38476,48,5
35000,48,5
35000,48,5
56000,48,5
999999,48,5
99203,48,1
31904,48,2
46776,48,2
76636,48,2
99203,48,1
99205,48,1
99207,48,1
32696,48,2
63752,48,2
99209,48,1
65600,48,2
65600,48,0
99209,48,1
39952,48,2
99211,48,1
12412,48,2
99213,48,1
4504,48,2
46224,48,2
99213,48,5
66908,48,2
14224,48,2
31592,48,2
7852,48,2
12472,48,2
73352,48,2
24828,48,2
99213,48,1
10756,48,2
73652,48,2
15820,48,2
99215,48,1
1576,48,2
20884,48,2
22528,48,2
22660,48,2
24036,48,2
33560,48,2
41788,48,2
45384,48,2
47700,48,2
48768,48,2
57200,48,2
65516,48,2
77272,48,2
40384,48,2
22660,48,0
99215,48,1
54798,48,2
2212,48,2
59642,48,2
99217,48,1
34088,48,2
35180,48,2
37084,48,2
78664,48,2
99217,48,1
17372,48,2
99219,48,1
42448,48,2
99219,48,1
42448,48,5
3540,48,2
71060,48,2
99221,48,1
30416,48,2
99223,48,1
18128,48,2
70904,48,2
99223,48,1
99223,48,1
99225,48,1
17744,48,2
30632,48,2
99227,48,1
8236,48,2
99229,48,1
99231,48,1
13672,48,2
16240,48,2
30920,48,2
79948,48,2
16240,48,0
11716,48,2
43636,48,2
77896,48,2
60140,48,2
99233,48,1
9556,48,2
27696,48,2
70340,48,2
99235,48,1
99237,48,1
37168,48,2
99237,48,1
99239,48,1
22720,48,2
28080,48,2
41848,48,2
99239,48,1
99241,48,1
37420,48,2
39460,48,2
99243,48,1
99245,48,1
7000,48,2
31328,48,2
40888,48,2
50580,48,2
999999,48,99
58820,48,2
58940,48,2
7000,48,0
999999,48,4
99247,48,1
99247,48,1
60544,48,2
99249,48,1
1852,48,2
59384,48,2
54168,48,2
99251,48,1
2260,48,2
11428,48,2
15364,48,2
30512,48,2
38080,48,2
38548,48,2
62240,48,2
75236,48,2
29972,48,2
99253,48,1
3372,48,2
31964,48,2
69980,48,2
32840,48,2
99255,48,1
38452,48,2
38860,48,2
99257,48,1
26604,48,2
38488,48,2
38788,48,2
45324,48,2
72284,48,2
17504,48,2
99257,48,1
99259,48,1
9160,48,2
99259,48,1
99259,48,1
99261,48,1
99263,48,1
99265,48,1
39040,48,2
99265,48,1
36032,48,2
99267,48,1
38248,48,2
99269,48,1
99271,48,1
99273,48,1
39352,48,2
39352,48,0
99275,48,1
39700,48,2
50040,48,2
99277,48,1
55080,48,2
99277,48,1
55080,48,5
99279,48,1
3084,48,2
21928,48,2
43024,48,2
54012,48,2
70772,48,2
99281,48,1
41188,48,2
99283,48,1
17216,48,2
99285,48,1
31868,48,2
67640,48,2
80560,48,2
49560,48,2
99287,48,1
29432,48,2
42532,48,2
99287,48,1
99289,48,1
11116,48,2
51840,48,2
99291,48,1
15436,48,2
19432,48,2
42568,48,2
3072,48,2
99291,48,1
38872,48,2
19432,48,5
99293,48,1
16552,48,2
31280,48,2
47916,48,2
99293,48,1
39844,48,2
99293,48,1
99295,48,1
99297,48,1
72872,48,2
29348,48,2
99299,48,1
43144,48,2
71228,48,2
99301,48,1
99303,48,1
35732,48,2
45000,48,2
67136,48,2
68180,48,2
45000,48,0
79979,48,2
60672,48,2
45000,48,0
11155,48,2
50916,48,2
999999,48,5
99305,48,1
71708,48,2
99307,48,1
9916,48,2
99309,48,1
7408,48,2
8104,48,2
17564,48,2
33428,48,2
40168,48,2
44020,48,2
45672,48,2
46824,48,2
49200,48,2
52020,48,2
62588,48,2
76000,48,2
77332,48,2
80224,48,2
99309,48,1
76000,48,5
62108,48,2
76000,48,0
52020,48,2
76000,48,9
10828,48,2
99311,48,1
99313,48,1
45996,48,2
99313,48,1
99315,48,1
37528,48,2
99317,48,1
70040,48,2
99319,48,1
46968,48,2
99321,48,1
5984,48,2
54684,48,2
99323,48,1
21892,48,2
99325,48,1
13312,48,2
20152,48,2
34676,48,2
99327,48,1
99329,48,1
48072,48,2
999999,48,5
99331,48,1
12040,48,2
62672,48,2
72776,48,2
99333,48,1
99335,48,1
16120,48,2
43996,48,2
99337,48,1
9640,48,2
51648,48,2
64184,48,2
99339,48,1
16432,48,2
99339,48,1
69548,48,2
99339,48,1
99339,48,1
63044,48,2
56156,48,2
46056,48,2
55008,48,2
67400,48,2
79408,48,2
69932,48,2
53190,48,2
49128,48,2
99339,48,1
16432,48,5
999999,48,5
99341,48,1
21556,48,2
71180,48,2
11692,48,2
99343,48,1
18464,48,2
43684,48,2
54024,48,2
99343,48,1
50316,48,2
99345,48,1
99347,48,1
29060,48,2
50256,48,2
50256,48,0
999999,48,5
99349,48,1
17060,48,2
61736,48,2
38992,48,2
17060,48,5
27768,48,2
99351,48,1
51372,48,2
99353,48,1
8488,48,2
63176,48,2
71540,48,2
99355,48,1
8392,48,2
17000,48,2
62600,48,2
58808,48,2
99355,48,1
99355,48,1
99355,48,1
99355,48,1
99355,48,1
17000,48,0
17000,48,5
99357,48,1
56912,48,2
99359,48,1
75188,48,2
99361,48,1
10252,48,2
54132,48,2
57608,48,2
75476,48,2
77752,48,2
99361,48,1
63200,48,2
99363,48,1
48684,48,2
99363,48,1
99365,48,1
13108,48,2
99367,48,1
76864,48,2
69800,48,2
35254,48,2
79492,48,2
99369,48,1
9628,48,2
27660,48,2
25548,48,2
99371,48,1
26808,48,2
99373,48,1
43132,48,2
17036,48,2
54048,48,2
99375,48,1
3000,48,2
3000,48,5
3000,48,0
3000,48,2
99377,48,1
46620,48,2
99379,48,1
22276,48,2
99381,48,1
12532,48,2
12532,48,0
99383,48,1
8212,48,2
99385,48,1
99387,48,1
15160,48,2
99389,48,1
56516,48,2
99391,48,1
61436,48,2
80176,48,2
99393,48,1
99395,48,1
10144,48,2
11992,48,2
32972,48,2
99395,48,1
27288,48,2
99397,48,1
62828,48,2
63668,48,2
32984,48,2
99397,48,1
99399,48,1
5456,48,2
79876,48,2
99401,48,1
33212,48,2
51168,48,2
54432,48,2
49728,48,2
71924,48,2
99403,48,1
33188,48,2
57644,48,2
99405,48,1
65024,48,2
99407,48,1
99409,48,1
36008,48,2
47040,48,2
58904,48,2
68036,48,2
71684,48,2
31064,48,2
99411,48,1
65648,48,2
99413,48,1
99415,48,1
68624,48,2
99417,48,1
1648,48,2
99419,48,1
13732,48,2
999999,48,5
99421,48,1
70544,48,2
99423,48,1
4156,48,2
42820,48,2
73724,48,2
74144,48,2
78388,48,2
74144,48,5
74144,48,0
74144,48,0
99423,48,1
99423,48,1
11212,48,2
999999,48,5
99425,48,1
99427,48,1
62168,48,2
63020,48,2
99429,48,1
10132,48,2
99431,48,1
99433,48,1
99435,48,1
68756,48,2
99437,48,1
39904,48,2
73868,48,2
99439,48,1
4000,48,2
5168,48,2
7132,48,2
7552,48,2
8860,48,2
17960,48,2
19084,48,2
24768,48,2
24912,48,2
26544,48,2
27000,48,2
30644,48,2
31928,48,2
35576,48,2
38896,48,2
40744,48,2
41056,48,2
46452,48,2
52356,48,2
61844,48,2
62384,48,2
64112,48,2
65660,48,2
76672,48,2
77788,48,2
78064,48,2
78544,48,2
38632,48,2
55020,48,2
69032,48,2
4000,48,0
78064,48,2
19000,48,2
27000,48,9
99439,48,5
15988,48,2
99439,48,1
99439,48,1
99439,48,1
99439,48,1
99439,48,1
56640,48,2
27000,48,9
99439,48,1
46452,48,5
99441,48,1
1000,48,2
47796,48,2
74132,48,2
99441,48,1
99443,48,1
99445,48,1
10720,48,2
99447,48,1
99449,48,1
49800,48,2
99449,48,1
99451,48,1
64472,48,2
64472,48,0
99451,48,1
64472,48,2
99453,48,1
5000,48,2
46440,48,2
63008,48,2
77632,48,2
5000,48,0
98000,48,0
98000,48,0
57176,48,2
40984,48,2
98000,48,0
99453,48,1
99453,48,1
99453,48,1
71324,48,2
98000,48,4
40264,48,2
38020,48,2
50200,48,2
5000,48,5
5000,48,2
99455,48,1
73664,48,2
31340,48,2
99457,48,1
80212,48,2
99457,48,1
99459,48,1
8224,48,2
29564,48,2
54216,48,2
22168,48,2
99461,48,1
45432,48,2
99463,48,1
74588,48,2
64004,48,2
74588,48,5
99465,48,1
19792,48,2
99467,48,1
12496,48,2
22612,48,2
30476,48,2
74912,48,2
79564,48,2
99469,48,1
75428,48,2
99471,48,1
35528,48,2
35528,48,0
99473,48,1
10636,48,2
76228,48,2
99473,48,1
33200,48,2
59336,48,2
59336,48,0
99475,48,1
48936,48,2
99477,48,1
10156,48,2
99477,48,1
10156,48,5
11536,48,2
99479,48,1
41464,48,2
41464,48,0
41464,48,0
999999,48,5
99481,48,1
22864,48,2
78136,48,2
99481,48,1
99483,48,1
67160,48,2
99485,48,1
11368,48,2
22984,48,2
36104,48,2
79000,48,2
79000,48,0
99487,48,1
75308,48,2
99489,48,1
60836,48,2
99489,48,1
99491,48,1
26136,48,2
29336,48,2
30548,48,2
35624,48,2
63500,48,2
71948,48,2
29336,48,0
13552,48,2
42016,48,2
72824,48,2
99493,48,1
26160,48,2
59096,48,2
99493,48,1
41764,48,2
99495,48,1
39004,48,2
79768,48,2
99495,48,1
99497,48,1
10264,48,2
19528,48,2
63782,48,2
9748,48,2
99499,48,1
1636,48,2
32816,48,2
48648,48,2
60188,48,2
79816,48,2
99501,48,1
19984,48,2
99503,48,1
30392,48,2
54000,48,2
99505,48,1
99507,48,1
18020,48,2
19000,48,2
35000,48,2
65000,48,2
97000,48,7
51000,49,0
26940,49,2
99001,49,1
4060,49,2
50040,49,2
50590,49,2
99003,49,1
8460,49,2
77120,49,2
28150,49,2
47840,49,2
84710,49,2
59390,49,2
99005,49,1
45860,49,2
37390,49,2
37500,49,2
54990,49,2
69640,49,2
82620,49,2
45860,49,0
99007,49,1
62030,49,2
34530,49,2
82510,49,2
20890,49,2
62030,49,0
99009,49,1
99011,49,1
7690,49,2
13850,49,2
43660,49,2
11980,49,2
24740,49,2
40360,49,2
55210,49,2
74480,49,2
82840,49,2
85370,49,2
14290,49,2
74810,49,2
999999,49,99
99013,49,1
20340,49,2
64670,49,2
99015,49,1
99017,49,1
23750,49,2
57740,49,2
99019,49,1
50700,49,2
99021,49,1
11320,49,2
58510,49,2
11320,49,0
8020,49,2
99023,49,1
54220,49,2
24080,49,2
99025,49,1
39920,49,2
57080,49,2
5534,49,2
99027,49,1
18910,49,2
25510,49,2
99029,49,1
51910,49,2
99031,49,1
99033,49,1
99035,49,1
49710,49,2
53230,49,2
67000,49,2
71070,49,2
67440,49,2
82950,49,2
67000,49,0
20120,49,2
64340,49,2
70850,49,2
6810,49,2
650,49,2
67000,49,0
98000,49,0
83470,49,2
999999,49,5
67000,49,2
99037,49,1
6370,49,2
51580,49,2
99039,49,1
23530,49,2
24630,49,2
26720,49,2
32660,49,2
47730,49,2
52130,49,2
53010,49,2
71730,49,2
99041,49,1
63570,49,2
65880,49,2
99043,49,1
14840,49,2
39810,49,2
58070,49,2
99045,49,1
76680,49,2
31120,49,2
82730,49,2
73050,49,2
99047,49,1
80090,49,2
53560,49,2
99049,49,1
1310,49,2
44320,49,2
57300,49,2
58730,49,2
60930,49,2
62470,49,2
71290,49,2
72280,49,2
540,49,2
65770,49,2
67770,49,2
62470,49,9
45090,49,2
47950,49,2
28810,49,2
57300,49,0
62470,49,9
99051,49,1
34200,49,2
49820,49,2
999999,49,99
99053,49,1
65330,49,2
23420,49,2
37170,49,2
67660,49,2
43440,49,2
44100,49,2
81960,49,2
35300,49,2
65330,49,0
99055,49,1
99057,49,1
55980,49,2
65110,49,2
70960,49,2
82070,49,2
55100,49,2
64010,49,2
55980,49,0
33540,49,2
37060,49,2
60710,49,2
61150,49,2
77890,49,2
98000,49,0
98000,49,0
97000,49,7
98000,49,0
51000,51,4
67000,51,2
724,51,2
17504,51,2
51000,51,0
51000,51,0
51000,51,0
99001,51,1
16512,51,2
59336,51,2
60680,51,2
77520,51,2
59384,51,2
99001,51,0
99003,51,1
14968,51,0
70800,51,2
99003,51,1
99003,51,0
99005,51,1
40024,51,2
99005,51,0
99007,51,1
99007,51,0
99009,51,1
1672,51,2
47672,51,0
99009,51,0
99011,51,1
2072,51,2
99011,51,0
99013,51,1
99013,51,1
99013,51,0
99015,51,1
19904,51,2
99015,51,0
99017,51,1
999999,51,0
99017,51,0
99019,51,1
5544,51,2
5544,51,0
99019,51,0
99021,51,1
99021,51,0
99023,51,1
10744,51,2
99023,51,0
99025,51,1
44520,51,2
10072,51,2
99025,51,0
99027,51,1
33648,51,2
99027,51,0
99029,51,1
99029,51,0
99031,51,1
1528,51,2
10296,51,2
99031,51,0
99033,51,1
8888,51,2
99033,51,0
99035,51,1
37336,51,2
99035,51,0
